"Longitude","Latitude","Season_code_1","Season_code_2","Season_code_3","CULEX_ERRATICUS","CULEX_PIPIENS","CULEX_PIPIENS_RESTUANS","CULEX_RESTUANS","CULEX_SALINARIUS","CULEX_TARSALIS","CULEX_TERRITANS","Sunrise","Sunset","Tmin2","Tavg","Depart","Heat","DewPoint","TrapClusterNum_7","TrapClusterNum_9","TrapClusterNum_1","TrapClusterNum_5","TrapClusterNum_8","TrapClusterNum_6","TrapClusterNum_2","TrapClusterNum_10","TrapClusterNum_4","TrapClusterNum_3","Month_6","Month_8","Month_9","Month_10","Month_7","Month_5","ParasiticIn","Influenza","Tmax2","Tavg2","Heat2","Tmax","Tmin","Cool","StnPressure2","WetBulb2","FG2","BR2","TS","TSRA","TS2","TSRA2","HZ","RA","AvgSpeed2","AvgSpeed","ResultSpeed","RA45","RA45_2","pre45_1_2","pre45_1","PrecipTotal"
-87.668055,41.912563,0,0,1,0,0,0,2,0,0,0,547,1735,47,16,16,7,41,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0.57,58,18,5,57,45,1,29.37,16,0,0,0,0,0,0,0,1,16.3,15,14.6,18,18,0,1,0.09
-87.862995,41.992478,0,1,0,0,0,44,171,0,0,0,427,1928,60,36,10,1,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.26,0.58,82,36,1,83,58,7,29.44,31,0,0,0,0,0,0,0,0,5.4,4.8,4,16,19,0,1,0
-87.687769,42.01743,0,1,0,0,0,0,1,0,0,0,419,1931,66,39,20,1,62,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.23,0.76,89,43,1,88,60,10,29.34,36,0,0,0,0,1,1,0,0,10.6,9.4,8.2,18,17,1,1,0
-87.696269,41.868142,0,1,0,0,0,0,1,0,0,0,416,1928,57,32,1,1,51,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.24,0.72,76,32,1,78,56,3,29.4,26,0,0,0,0,0,0,0,0,7.8,7.9,6.6,20,17,1,1,0
-87.769279,41.994991,0,1,0,0,1,1,0,0,0,0,451,1904,73,47,27,1,73,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.29,0.67,92,48,1,91,72,18,29.11,45,0,0,0,0,0,0,0,1,8.8,9,6.2,11,10,0,1,1.31
-87.535198,41.680946,0,0,1,0,5,0,0,0,0,0,522,1819,62,37,23,1,58,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.26,0.58,85,39,1,86,57,8,29.44,32,0,0,0,0,0,0,0,0,6,6,4.7,11,11,0,0,0
-87.700117,41.932094,0,1,0,0,0,2,3,1,0,0,416,1929,64,36,20,1,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.23,0.76,82,38,1,82,60,7,29.18,34,0,0,0,0,0,0,0,0,6.2,6.6,5.8,19,15,1,1,0
-87.696293,41.869107,0,0,1,0,5,3,0,0,0,0,552,1729,56,32,28,1,56,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.27,0.77,83,35,1,82,51,3,29.39,31,0,0,0,0,0,0,1,0,5.9,4.6,3.9,12,9,1,1,0
-87.726737,41.911824,0,1,0,0,0,1,0,0,0,0,429,1926,71,44,23,1,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0.57,86,44,1,87,70,15,29.33,36,0,0,0,0,0,0,0,0,6.8,6.7,5.4,13,13,1,0,0
-87.668055,41.912563,0,0,1,0,0,0,1,0,0,0,528,1809,64,40,28,1,59,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0.57,86,40,1,86,64,11,29.24,34,0,0,0,0,0,0,0,0,9.3,10.9,10.5,12,12,0,1,0
-87.678649,41.768388,0,1,0,0,0,0,5,0,0,0,419,1920,50,19,2,4,46,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.28,0.85,61,21,30,60,48,1,29.42,20,0,1,0,0,0,0,0,1,9.2,8,7.4,12.0883152079486,11.048196270827,1,1,0.12
-87.702716,41.74785,0,1,0,0,0,1,0,0,0,0,459,1854,72,41,22,1,67,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.29,0.67,81,42,1,80,71,12,29.23,40,0,1,0,1,1,1,0,1,7.1,5.8,3.4,15,12,0,1,0.23
-87.689778,41.986921,0,0,1,0,0,3,0,0,0,0,540,1748,48,20,14,3,44,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0.57,62,20,3,62,48,1,29.38,20,0,0,0,0,0,0,0,0,6.4,7,5.9,13,13,0,1,0
-87.666014,41.720848,0,0,1,0,0,1,0,0,0,0,548,1734,44,15,16,8,46,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.24,1.05,59,17,6,59,41,1,29.18,18,0,1,0,0,0,1,0,1,8.7,9.5,9.1,13,10,1,0,0.89
-87.612922,41.754676,0,1,0,0,0,10,0,0,0,0,514,1832,69,43,26,1,64,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,87,43,1,89,66,14,29.36,38,1,1,0,0,0,0,1,0,4.6,4.7,3.9,12,10,0,0,0
-87.696293,41.869107,0,1,0,0,1,0,0,0,0,0,418,1931,73,46,28,1,69,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.26,0.8,91,47,1,92,70,17,29.45,41,0,1,0,1,0,0,1,0,8.1,7.1,6.1,19,18,0,1,0.16
-87.736812,41.798697,0,1,0,0,2,8,2,0,0,0,445,1911,61,36,10,1,57,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,82,37,1,81,61,7,29.29,31,0,0,0,0,0,0,0,0,7.1,7.8,7.6,11,14,0,1,0
-87.678649,41.768388,0,1,0,0,1,3,0,0,0,0,505,1845,69,43,25,1,70,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.29,0.67,85,42,1,87,69,14,29.26,41,0,1,0,0,0,0,1,0,6,6,3.8,17,13,1,1,0
-87.800991,41.95469,0,1,0,0,0,4,5,0,0,0,417,1931,60,29,15,2,56,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.23,0.76,68,29,2,68,60,1,29.13,28,0,0,0,0,0,0,0,0,8.7,9.6,9.4,20,16,1,1,0
-87.585413,41.726465,0,1,0,0,2,1,1,0,0,0,423,1930,63,38,19,1,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.26,0.6,85,39,1,86,60,9,29.2,32,0,0,0,0,0,0,0,0,5.5,7.8,7.5,17,16,1,1,0
-87.736812,41.798697,0,1,0,0,0,4,0,0,0,0,440,1917,70,42,21,1,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.29,0.67,83,42,1,83,70,13,29.16,39,0,1,0,0,0,0,1,1,8.1,7.9,3,13,13,0,1,0.17
-87.746381,41.925198,0,1,0,0,0,4,3,0,0,0,416,1928,57,32,1,1,51,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.24,0.72,76,32,1,78,56,3,29.4,26,0,0,0,0,0,0,0,0,7.8,7.9,6.6,20,17,1,1,0
-87.590773,41.754292,0,0,1,0,0,1,0,0,0,0,528,1809,63,37,25,1,59,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.26,0.58,83,38,1,82,62,8,29.34,33,0,0,0,0,0,0,0,1,9.8,9.4,7,10,9,0,0,0
-87.629798,41.878114,0,1,0,0,0,1,0,0,0,0,416,1930,66,41,24,1,67,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.28,0.85,88,42,1,86,65,12,29.03,39,0,1,1,1,1,1,0,0,10.5,11.6,7.2,17,17,1,1,3.97
-87.703047,41.77166,0,0,1,0,2,2,0,0,0,0,542,1744,60,30,22,1,57,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.26,0.6,70,30,1,70,60,1,29.44,29,0,1,0,0,0,0,0,1,6.3,7.3,5.4,11,10,1,0,0.16
-87.69181,41.963976,0,0,1,0,0,2,0,0,0,0,528,1809,46,22,16,29,42,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.29,0.67,66,21,30,67,46,1,29.46,19,0,0,0,0,0,0,0,0,6,5.6,1.8,19,13,1,1,0
-87.559308,41.678618,0,1,0,0,3,54,0,0,0,0,457,1856,63,38,18,1,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.6,86,40,1,86,60,9,29.44,32,0,0,0,0,0,0,0,0,4,3.8,1.5,14,11,1,0,0
-87.794896,41.94016,0,0,1,0,0,8,3,0,0,0,533,1758,54,26,11,25,52,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.26,0.6,71,28,13,72,50,1,29.51,26,0,0,0,0,0,0,0,0,5.4,4.2,3.4,11,9,1,0,0
-87.726737,41.911824,0,0,1,0,1,2,1,0,0,0,533,1758,54,26,11,25,52,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.26,0.6,71,28,13,72,50,1,29.51,26,0,0,0,0,0,0,0,0,5.4,4.2,3.4,11,9,1,0,0
-87.666901,41.868077,0,1,0,0,0,11,2,0,0,0,416,1930,66,41,24,1,67,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.28,0.85,88,42,1,86,65,12,29.03,39,0,1,1,1,1,1,0,0,10.5,11.6,7.2,17,17,1,1,3.97
-87.678649,41.768388,0,1,0,0,0,3,0,0,0,0,451,1904,67,34,12,1,59,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.26,0.6,74,36,1,74,64,5,29.41,32,0,1,0,0,0,0,0,1,7.2,7.8,7.3,14,11,1,0,0.33
-87.731435,41.743402,0,0,1,0,0,2,0,0,0,0,540,1748,48,20,14,3,44,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.25,0.57,62,20,3,62,48,1,29.38,20,0,0,0,0,0,0,0,0,6.4,7,5.9,13,13,0,1,0
-87.642984,41.803423,0,1,0,0,0,4,2,0,0,0,426,1928,70,45,25,1,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,0.57,90,45,1,88,71,16,29.18,43,0,1,0,0,0,1,1,0,8,8.5,5.5,14,15,1,1,0.39
-87.590773,41.754292,0,1,0,0,0,1,0,0,0,0,456,1858,65,36,10,1,59,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0.57,82,39,1,81,60,7,29.28,33,0,0,0,0,0,0,0,0,8.4,8.5,8.3,10,9,0,1,0
-87.862995,41.992478,0,1,0,0,0,3,0,0,0,0,419,1931,66,39,20,1,62,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.23,0.76,89,43,1,88,60,10,29.34,36,0,0,0,0,1,1,0,0,10.6,9.4,8.2,18,17,1,1,0
-87.590773,41.754292,0,0,1,0,1,0,0,0,0,0,533,1758,54,26,11,25,52,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.26,0.6,71,28,13,72,50,1,29.51,26,0,0,0,0,0,0,0,0,5.4,4.2,3.4,11,9,1,0,0
-87.66214,42.010412,0,0,1,0,0,1,0,0,0,0,528,1809,46,22,16,29,42,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.29,0.67,66,21,30,67,46,1,29.46,19,0,0,0,0,0,0,0,0,6,5.6,1.8,19,13,1,1,0
-87.688267,41.903002,0,1,0,0,5,14,0,1,0,0,442,1915,74,44,23,1,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,0.57,86,45,1,86,71,15,29.34,41,0,1,0,0,0,1,0,0,5.6,5.9,4.3,14,12,1,1,0.7
-87.778927,41.776156,0,1,0,0,1,0,0,0,0,0,442,1915,74,44,23,1,67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.25,0.57,86,45,1,86,71,15,29.34,41,0,1,0,0,0,1,0,0,5.6,5.9,4.3,14,12,1,1,0.7
-87.769279,41.994991,0,0,1,0,5,4,0,0,0,0,520,1822,67,41,26,1,60,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.29,0.67,90,44,1,89,63,12,29.34,36,0,0,0,0,0,0,0,0,5,4.3,2.8,17,12,1,1,0
-87.649642,41.732984,0,1,0,0,0,0,7,0,0,0,416,1929,64,36,20,1,60,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.23,0.76,82,38,1,82,60,7,29.18,34,0,0,0,0,0,0,0,0,6.2,6.6,5.8,19,15,1,1,0
-87.605294,41.750498,0,1,0,0,1,31,2,0,0,0,428,1927,66,35,11,1,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.26,0.6,78,37,1,79,61,6,29.41,28,0,0,0,0,0,0,0,0,7.4,5.8,4.8,18,16,1,1,0
-87.562889,41.766202,0,0,1,0,2,0,0,0,0,0,522,1819,62,37,23,1,58,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.26,0.58,85,39,1,86,57,8,29.44,32,0,0,0,0,0,0,0,0,6,6,4.7,11,11,0,0,0
-87.777921,42.008314,0,1,0,0,0,11,43,0,0,0,416,1929,64,36,20,1,60,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.23,0.76,82,38,1,82,60,7,29.18,34,0,0,0,0,0,0,0,0,6.2,6.6,5.8,19,15,1,1,0
-87.705085,41.883284,0,0,1,0,1,1,0,0,0,0,520,1822,67,41,26,1,60,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.29,0.67,90,44,1,89,63,12,29.34,36,0,0,0,0,0,0,0,0,5,4.3,2.8,17,12,1,1,0
-87.538693,41.659112,0,1,0,0,0,7,4,0,0,0,442,1915,74,44,23,1,67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.25,0.57,86,45,1,86,71,15,29.34,41,0,1,0,0,0,1,0,0,5.6,5.9,4.3,14,12,1,1,0.7
-87.71188,41.800737,0,1,0,0,0,6,0,0,0,0,444,1913,62,35,12,1,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.26,0.6,82,37,1,81,58,6,29.29,31,0,0,0,0,0,0,0,0,6.7,7.3,6.2,14,11,1,1,0
-87.800991,41.95469,0,1,0,0,4,6,1,0,0,0,459,1854,57,30,15,1,53,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.26,0.58,74,31,1,75,55,1,29.47,27,0,0,0,0,0,0,0,0,5,4.9,4.2,11,12,0,0,0
-87.752411,41.778297,0,1,0,0,2,22,0,0,0,2,426,1928,63,35,11,1,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.29,0.67,77,35,1,77,62,6,29.28,28,0,0,0,0,0,0,0,0,11.2,10.9,8.8,15,15,0,0,0
-87.724608,41.662014,0,1,0,0,0,0,4,0,0,1,449,1907,70,41,21,1,68,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.25,0.57,84,42,1,83,69,12,29.26,40,0,0,0,0,0,0,0,1,6,5.5,4,11,9,0,1,0
-87.590773,41.754292,0,1,0,0,0,5,9,0,0,0,427,1928,60,36,10,1,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.26,0.58,82,36,1,83,58,7,29.44,31,0,0,0,0,0,0,0,0,5.4,4.8,4,16,19,0,1,0
-87.701431,41.906638,0,1,0,0,0,3,1,0,0,0,445,1911,61,36,10,1,57,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,82,37,1,81,61,7,29.29,31,0,0,0,0,0,0,0,0,7.1,7.8,7.6,11,14,0,1,0
-87.66214,42.010412,0,0,1,0,0,3,0,0,0,0,536,1755,70,42,32,1,68,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.26,0.58,84,42,1,84,69,13,29.21,38,0,1,1,1,0,0,1,1,10,10.6,8.3,7,7,0,0,0.84
-87.666901,41.868077,0,1,0,0,0,9,0,0,0,0,459,1854,57,30,15,1,53,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,74,31,1,75,55,1,29.47,27,0,0,0,0,0,0,0,0,5,4.9,4.2,11,12,0,0,0
-87.747113,41.991429,0,0,1,0,0,2,0,0,0,0,543,1742,55,28,21,13,52,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.26,0.58,75,30,1,75,50,1,29.4,27,0,0,0,0,0,0,0,0,4.6,4.2,3.8,5,6,0,0,0
-87.777189,41.960616,0,1,0,0,2,2,0,0,0,0,505,1845,69,43,25,1,70,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.29,0.67,85,42,1,87,69,14,29.26,41,0,1,0,0,0,0,1,0,6,6,3.8,17,13,1,1,0
-87.696269,41.868142,0,1,0,0,0,0,1,0,0,0,440,1917,70,42,21,1,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.29,0.67,83,42,1,83,70,13,29.16,39,0,1,0,0,0,0,1,1,8.1,7.9,3,13,13,0,1,0.17
-87.538693,41.659112,0,1,0,0,0,0,1,0,0,0,417,1931,60,29,15,2,56,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.23,0.76,68,29,2,68,60,1,29.13,28,0,0,0,0,0,0,0,0,8.7,9.6,9.4,20,16,1,1,0
-87.605294,41.750498,0,0,1,0,1,2,0,0,0,0,521,1821,72,43,29,1,63,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.29,0.67,91,47,1,90,66,14,29.31,38,0,0,0,0,0,0,0,1,6.7,6.5,6.4,18,12,1,1,0
-87.668055,41.912563,0,1,0,0,0,0,1,0,0,0,418,1931,66,42,24,1,67,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.24,0.72,91,44,1,90,64,13,29.08,38,0,1,0,0,0,0,0,0,6.8,7.2,7.2,20,19,1,1,0.92
-87.655232,41.896282,0,0,1,0,0,4,0,0,0,0,543,1742,55,28,21,13,52,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.26,0.58,75,30,1,75,50,1,29.4,27,0,0,0,0,0,0,0,0,4.6,4.2,3.8,5,6,0,0,0
-87.654491,41.891118,0,1,0,0,31,39,0,0,0,0,459,1854,72,41,22,1,67,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,81,42,1,80,71,12,29.23,40,0,1,0,1,1,1,0,1,7.1,5.8,3.4,15,12,0,1,0.23
-87.55551,41.733643,0,1,0,0,2,4,0,0,0,0,459,1854,72,41,22,1,67,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,81,42,1,80,71,12,29.23,40,0,1,0,1,1,1,0,1,7.1,5.8,3.4,15,12,0,1,0.23
-87.565666,41.704572,0,1,0,0,0,3,0,0,0,0,510,1839,61,36,19,1,61,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.6,82,37,1,83,59,7,29.39,34,0,0,0,0,0,0,0,0,8.6,9.2,9.1,12,11,0,0,0
-87.778927,41.776156,0,1,0,0,1,9,0,0,0,0,451,1904,73,47,27,1,73,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,92,48,1,91,72,18,29.11,45,0,0,0,0,0,0,0,1,8.8,9,6.2,11,10,0,1,1.31
-87.66214,42.010412,0,1,0,0,0,2,0,0,0,0,440,1917,70,42,21,1,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.29,0.67,83,42,1,83,70,13,29.16,39,0,1,0,0,0,0,1,1,8.1,7.9,3,13,13,0,1,0.17
-87.812827,41.981964,0,0,1,0,5,0,0,0,0,0,528,1809,46,22,16,29,42,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.29,0.67,66,21,30,67,46,1,29.46,19,0,0,0,0,0,0,0,0,6,5.6,1.8,19,13,1,1,0
-87.546587,41.740641,0,1,0,0,0,4,1,0,0,0,424,1929,71,43,23,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.26,0.58,87,44,1,86,70,14,29.31,41,0,1,0,1,0,0,0,1,10.5,8.4,7.8,18,21,1,1,0.5
-87.747113,41.991429,0,0,1,0,0,5,3,0,0,0,542,1744,60,30,22,1,57,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.26,0.6,70,30,1,70,60,1,29.44,29,0,1,0,0,0,0,0,1,6.3,7.3,5.4,11,10,1,0,0.16
-87.605294,41.750498,0,1,0,0,0,1,0,0,0,0,503,1848,67,41,23,1,63,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0.57,86,42,1,87,64,12,29.23,37,0,0,0,0,0,0,0,0,5.8,5.2,3.3,12,9,0,1,0
-87.676709,41.688324,0,1,0,0,1,0,2,0,0,0,419,1931,56,28,16,13,55,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.26,0.8,71,29,2,70,56,1,29.47,29,0,0,0,0,0,0,0,0,8.2,8.3,7.6,18,18,0,1,0
-87.724608,41.662014,0,1,0,0,2,113,35,0,0,0,431,1925,58,29,2,2,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.26,0.6,70,29,2,70,57,1,29.21,26,0,0,0,0,0,0,0,0,10.4,10.8,10.6,15,16,1,1,0
-87.64997,41.723195,0,1,0,0,0,1,0,0,0,0,457,1856,63,38,18,1,55,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.26,0.6,86,40,1,86,60,9,29.44,32,0,0,0,0,0,0,0,0,4,3.8,1.5,14,11,1,0,0
-87.666901,41.868077,0,1,0,0,0,8,6,0,0,0,444,1913,62,35,12,1,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.26,0.6,82,37,1,81,58,6,29.29,31,0,0,0,0,0,0,0,0,6.7,7.3,6.2,14,11,1,1,0
-87.666066,41.98728,0,1,0,0,0,0,1,0,0,0,424,1929,71,43,23,1,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.26,0.58,87,44,1,86,70,14,29.31,41,0,1,0,1,0,0,0,1,10.5,8.4,7.8,18,21,1,1,0.5
-87.668055,41.912563,0,0,1,0,0,1,0,0,0,0,543,1742,55,28,21,13,52,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.26,0.58,75,30,1,75,50,1,29.4,27,0,0,0,0,0,0,0,0,4.6,4.2,3.8,5,6,0,0,0
-87.756155,41.904194,0,0,1,0,2,2,0,0,0,0,533,1758,54,26,11,25,52,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.26,0.6,71,28,13,72,50,1,29.51,26,0,0,0,0,0,0,0,0,5.4,4.2,3.4,11,9,1,0,0
-87.612922,41.754676,0,0,1,0,38,15,1,0,0,0,522,1819,62,37,23,1,58,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.26,0.58,85,39,1,86,57,8,29.44,32,0,0,0,0,0,0,0,0,6,6,4.7,11,11,0,0,0
-87.763416,41.801498,0,0,1,0,4,30,4,0,0,0,542,1744,60,30,22,1,57,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.26,0.6,70,30,1,70,60,1,29.44,29,0,1,0,0,0,0,0,1,6.3,7.3,5.4,11,10,1,0,0.16
-87.599862,41.673408,0,1,0,0,3,10,5,0,0,0,444,1913,62,35,12,1,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.26,0.6,82,37,1,81,58,6,29.29,31,0,0,0,0,0,0,0,0,6.7,7.3,6.2,14,11,1,1,0
-87.649642,41.732984,0,1,0,0,0,50,20,0,0,0,438,1918,58,34,13,1,54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.26,0.58,81,35,1,81,57,5,29.39,29,0,0,0,0,0,0,0,0,3.9,5.1,4.1,9,13,0,1,0
-87.736812,41.798697,0,0,1,0,0,1,3,0,0,0,519,1824,57,31,10,1,54,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.26,0.6,75,31,1,75,56,2,29.48,29,0,1,0,0,0,0,0,0,5.9,6,4.7,16,12,1,0,0
-87.800991,41.95469,0,1,0,0,7,20,7,0,0,0,445,1911,61,36,10,1,57,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.26,0.58,82,37,1,81,61,7,29.29,31,0,0,0,0,0,0,0,0,7.1,7.8,7.6,11,14,0,1,0
-87.687769,42.01743,0,1,0,0,0,4,23,0,0,0,426,1928,70,45,25,1,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,0.57,90,45,1,88,71,16,29.18,43,0,1,0,0,0,1,1,0,8,8.5,5.5,14,15,1,1,0.39
-87.668055,41.912563,0,1,0,0,0,5,4,0,0,0,459,1854,57,30,15,1,53,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,74,31,1,75,55,1,29.47,27,0,0,0,0,0,0,0,0,5,4.9,4.2,11,12,0,0,0
-87.642984,41.803423,0,0,1,0,0,2,0,0,0,0,536,1755,70,42,32,1,68,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.26,0.58,84,42,1,84,69,13,29.21,38,0,1,1,1,0,0,1,1,10,10.6,8.3,7,7,0,0,0.84
-87.76007,41.961743,0,1,0,0,6,1,0,0,0,0,445,1911,69,46,26,1,62,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.29,0.67,91,45,1,92,69,17,29.34,39,0,0,0,0,0,0,1,0,3.7,4.1,3.5,12,13,0,1,0
-87.763416,41.801498,0,1,0,0,1,0,0,0,0,0,419,1931,56,28,16,13,55,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.26,0.8,71,29,2,70,56,1,29.47,29,0,0,0,0,0,0,0,0,8.2,8.3,7.6,18,18,0,1,0
-87.675088,41.719059,0,1,0,0,0,17,4,0,0,0,426,1928,63,35,11,1,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.29,0.67,77,35,1,77,62,6,29.28,28,0,0,0,0,0,0,0,0,11.2,10.9,8.8,15,15,0,0,0
-87.701431,41.906638,0,0,1,0,6,0,0,0,0,0,528,1809,46,22,16,29,42,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.29,0.67,66,21,30,67,46,1,29.46,19,0,0,0,0,0,0,0,0,6,5.6,1.8,19,13,1,1,0
-87.694991,41.857402,0,1,0,0,10,11,1,0,0,0,505,1845,69,43,25,1,70,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,85,42,1,87,69,14,29.26,41,0,1,0,0,0,0,1,0,6,6,3.8,17,13,1,1,0
-87.746381,41.925198,0,0,1,0,0,5,0,0,0,0,522,1819,62,37,23,1,58,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.26,0.58,85,39,1,86,57,8,29.44,32,0,0,0,0,0,0,0,0,6,6,4.7,11,11,0,0,0
-87.654234,41.793818,0,1,0,0,0,4,28,0,0,2,426,1928,70,45,25,1,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,0.57,90,45,1,88,71,16,29.18,43,0,1,0,0,0,1,1,0,8,8.5,5.5,14,15,1,1,0.39
-87.703047,41.77166,0,1,0,0,0,10,0,0,0,0,431,1925,58,29,2,2,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.26,0.6,70,29,2,70,57,1,29.21,26,0,0,0,0,0,0,0,0,10.4,10.8,10.6,15,16,1,1,0
-87.559308,41.678618,0,0,1,0,1,24,1,0,0,0,542,1744,60,30,22,1,57,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.26,0.6,70,30,1,70,60,1,29.44,29,0,1,0,0,0,0,0,1,6.3,7.3,5.4,11,10,1,0,0.16
