"Date","ID.OB","Month_Yr","Address","Block","Latitude","Longitude","Street","CULEX_ERRATICUS","CULEX_PIPIENS","CULEX_PIPIENS_RESTUANS","CULEX_RESTUANS","CULEX_SALINARIUS","CULEX_TARSALIS","CULEX_TERRITANS","Month","ParasiticIn.","Influenza.","Spray","Year","TrapM","WnvPresentB","ID.y","ID.y","Station2","Tmax2","Tmin2","Tavg2","DewPoint2","WetBulb2","Heat2","Cool2","PrecipTotal2","StnPressure2","SeaLevel2","ResultSpeed2","ResultDir2","AvgSpeed2","BCFG2","BR2","DZ2","FG2","FG.2","FU2","GR2","HZ2","RA2","SN2","SQ2","TS2","TSRA2","VCFG2","VCTS2","Tmax2.imp","Tavg2.imp","PrecipTotal2.imp","RA45.2","PT45_gt052.imp","Tmax2.i","RA45.2i","PT45_gt052.i","ID","Station","Tmax","Tmin","Tavg","Depart","DewPoint","WetBulb","Heat","Cool","Sunrise","Sunset","SnowFall","PrecipTotal","StnPressure","SeaLevel","ResultSpeed","ResultDir","AvgSpeed","BCFG","BR","DZ","FG","FG.","FU","HZ","MIFG","RA","SN","SQ","TS","TSRA","VCTS","RA45","PT45_gt05","RA45.imp","PT45_gt05.imp"
2007-06-05,44,"2007-06","4500 North Campbell Avenue, Chicago, IL 60625, USA",45,41.963976,-87.69181," N CAMPBELL AVE",0,0,0,1,0,0,0,6,0.26,0.8,0,2007,220,0,36,36,2,63,51,22,47,21,29,1,0.27,29.16,29.78,6.2,3,8.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,63,22,0.27,NA,NA,63,19.8156412427196,0.947757549817971,36,1,64,47,21,17,48,20,30,1,417,1923,0,0.42,29.1,29.79,5.2,5,7.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,16.6338527717413,0.884740916789024
2007-06-05,45,"2007-06","4900 West Balmoral Avenue, Chicago, IL 60630, USA",49,41.979243,-87.750938," W BALMORAL AVE",0,0,0,1,0,0,0,6,0.26,0.8,0,2007,25,0,36,36,2,63,51,22,47,21,29,1,0.27,29.16,29.78,6.2,3,8.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,63,22,0.27,NA,NA,63,19.8156412427196,0.947757549817971,36,1,64,47,21,17,48,20,30,1,417,1923,0,0.42,29.1,29.79,5.2,5,7.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,16.6338527717413,0.884740916789024
2007-06-05,46,"2007-06","5000 South Central Avenue, Chicago, IL 60638, USA",50,41.801498,-87.763416," S CENTRAL AVE",0,0,1,0,0,0,0,6,0.26,0.8,0,2007,31,0,36,36,2,63,51,22,47,21,29,1,0.27,29.16,29.78,6.2,3,8.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,63,22,0.27,NA,NA,63,19.8156412427196,0.947757549817971,36,1,64,47,21,17,48,20,30,1,417,1923,0,0.42,29.1,29.79,5.2,5,7.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,16.6338527717413,0.884740916789024
2007-06-05,47,"2007-06","5300 West Agatite Avenue, Chicago, IL 60630, USA",53,41.961743,-87.76007," W AGATITE AVE",0,0,1,2,0,0,0,6,0.26,0.8,0,2007,141,0,36,36,2,63,51,22,47,21,29,1,0.27,29.16,29.78,6.2,3,8.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,63,22,0.27,NA,NA,63,19.8156412427196,0.947757549817971,36,1,64,47,21,17,48,20,30,1,417,1923,0,0.42,29.1,29.79,5.2,5,7.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,16.6338527717413,0.884740916789024
2007-06-05,48,"2007-06","5800 North Western Avenue, Chicago, IL 60659, USA",58,41.986921,-87.689778," N WESTERN AVE",0,0,0,2,0,0,0,6,0.26,0.8,0,2007,28,0,36,36,2,63,51,22,47,21,29,1,0.27,29.16,29.78,6.2,3,8.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,63,22,0.27,NA,NA,63,19.8156412427196,0.947757549817971,36,1,64,47,21,17,48,20,30,1,417,1923,0,0.42,29.1,29.79,5.2,5,7.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,16.6338527717413,0.884740916789024
2007-06-05,49,"2007-06","6500 North Oak Park Avenue, Chicago, IL 60631, USA",65,41.999129,-87.795585," N OAK PARK AVE",0,0,2,9,0,0,0,6,0.26,0.8,0,2007,143,0,36,36,2,63,51,22,47,21,29,1,0.27,29.16,29.78,6.2,3,8.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,63,22,0.27,NA,NA,63,19.8156412427196,0.947757549817971,36,1,64,47,21,17,48,20,30,1,417,1923,0,0.42,29.1,29.79,5.2,5,7.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,16.6338527717413,0.884740916789024
2007-06-05,50,"2007-06","7000 West Armitage Avenue, Chicago, IL 60707, USA",70,41.916265,-87.800515,"  W ARMITAGE AVENUE",0,0,1,10,0,0,0,6,0.26,0.8,0,2007,151,0,36,36,2,63,51,22,47,21,29,1,0.27,29.16,29.78,6.2,3,8.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,63,22,0.27,NA,NA,63,19.8156412427196,0.947757549817971,36,1,64,47,21,17,48,20,30,1,417,1923,0,0.42,29.1,29.79,5.2,5,7.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,16.6338527717413,0.884740916789024
2007-06-05,51,"2007-06","7200 North Oketo Avenue, Chicago, IL 60631, USA",72,42.011601,-87.811506," N OKETO AVE",0,0,0,1,0,0,0,6,0.26,0.8,0,2007,16,0,36,36,2,63,51,22,47,21,29,1,0.27,29.16,29.78,6.2,3,8.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,63,22,0.27,NA,NA,63,19.8156412427196,0.947757549817971,36,1,64,47,21,17,48,20,30,1,417,1923,0,0.42,29.1,29.79,5.2,5,7.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,16.6338527717413,0.884740916789024
2007-06-05,52,"2007-06","7900 West Foster Avenue, Chicago, IL 60656, USA",79,41.974089,-87.824812," W FOSTER AVE",0,0,1,2,0,0,0,6,0.26,0.8,0,2007,15,0,36,36,2,63,51,22,47,21,29,1,0.27,29.16,29.78,6.2,3,8.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,63,22,0.27,NA,NA,63,19.8156412427196,0.947757549817971,36,1,64,47,21,17,48,20,30,1,417,1923,0,0.42,29.1,29.79,5.2,5,7.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,16.6338527717413,0.884740916789024
2007-06-05,53,"2007-06","8900 South Carpenter Street, Chicago, IL 60620, USA",89,41.732984,-87.649642," S CARPENTER ST",0,0,0,1,0,0,0,6,0.26,0.8,0,2007,159,0,36,36,2,63,51,22,47,21,29,1,0.27,29.16,29.78,6.2,3,8.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,63,22,0.27,NA,NA,63,19.8156412427196,0.947757549817971,36,1,64,47,21,17,48,20,30,1,417,1923,0,0.42,29.1,29.79,5.2,5,7.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,16.6338527717413,0.884740916789024
2007-06-05,54,"2007-06","9100 West Higgins Avenue, Chicago, IL 60656, USA",91,41.981964,-87.812827," W HIGGINS AVE",0,0,0,2,0,0,0,6,0.26,0.8,0,2007,9,0,36,36,2,63,51,22,47,21,29,1,0.27,29.16,29.78,6.2,3,8.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,63,22,0.27,NA,NA,63,19.8156412427196,0.947757549817971,36,1,64,47,21,17,48,20,30,1,417,1923,0,0.42,29.1,29.79,5.2,5,7.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,16.6338527717413,0.884740916789024
2007-06-05,55,"2007-06","9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA",93,41.725517,-87.614258," S DR MARTIN LUTHER KING JR DR",0,0,1,0,0,0,0,6,0.26,0.8,0,2007,162,0,36,36,2,63,51,22,47,21,29,1,0.27,29.16,29.78,6.2,3,8.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,63,22,0.27,NA,NA,63,19.8156412427196,0.947757549817971,36,1,64,47,21,17,48,20,30,1,417,1923,0,0.42,29.1,29.79,5.2,5,7.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,16.6338527717413,0.884740916789024
2007-06-05,56,"2007-06","Chicago, IL, USA",43,41.878114,-87.629798," N ASHLAND AVE OVERPASS",0,0,0,3,0,0,0,6,0.26,0.8,0,2007,145,0,36,36,2,63,51,22,47,21,29,1,0.27,29.16,29.78,6.2,3,8.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,63,22,0.27,NA,NA,63,19.8156412427196,0.947757549817971,36,1,64,47,21,17,48,20,30,1,417,1923,0,0.42,29.1,29.79,5.2,5,7.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,16.6338527717413,0.884740916789024
2007-06-05,57,"2007-06","South Vincennes Avenue, Chicago, IL, USA",10,41.723195,-87.64997," S VINCENNES",0,0,0,1,0,0,0,6,0.26,0.8,0,2007,89,0,36,36,2,63,51,22,47,21,29,1,0.27,29.16,29.78,6.2,3,8.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,63,22,0.27,NA,NA,63,19.8156412427196,0.947757549817971,36,1,64,47,21,17,48,20,30,1,417,1923,0,0.42,29.1,29.79,5.2,5,7.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,16.6338527717413,0.884740916789024
2007-06-05,58,"2007-06","University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",11,41.868077,-87.666901," S ASHLAND AVE",0,0,1,7,0,0,0,6,0.26,0.8,0,2007,90,0,36,36,2,63,51,22,47,21,29,1,0.27,29.16,29.78,6.2,3,8.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,63,22,0.27,NA,NA,63,19.8156412427196,0.947757549817971,36,1,64,47,21,17,48,20,30,1,417,1923,0,0.42,29.1,29.79,5.2,5,7.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,16.6338527717413,0.884740916789024
2007-06-26,59,"2007-06","1000 South California Avenue, Chicago, IL 60612, USA",10,41.869107,-87.696293," S CALIFORNIA AVE",0,1,0,0,0,0,0,6,0.26,0.8,0,2007,88,0,57,57,2,91,73,47,69,41,1,18,0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,47,0,18,1,91,18,1,57,1,92,70,46,28,69,41,1,17,418,1931,0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,19,1,19,1
2007-06-26,60,"2007-06","1000 West 95th Street, Chicago, IL 60643, USA",10,41.721474,-87.648064," W 95TH ST",0,0,0,2,0,0,0,6,0.26,0.8,0,2007,85,0,57,57,2,91,73,47,69,41,1,18,0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,47,0,18,1,91,18,1,57,1,92,70,46,28,69,41,1,17,418,1931,0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,19,1,19,1
2007-06-26,61,"2007-06","1100 Roosevelt Road, Chicago, IL 60608, USA",11,41.867108,-87.654224," W ROOSEVELT",0,0,2,0,0,0,0,6,0.26,0.8,0,2007,48,0,57,57,2,91,73,47,69,41,1,18,0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,47,0,18,1,91,18,1,57,1,92,70,46,28,69,41,1,17,418,1931,0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,19,1,19,1
2007-06-26,62,"2007-06","1100 South California Avenue, Chicago, IL 60612, USA",11,41.868142,-87.696269," S CALIFORNIA",0,0,1,1,0,0,0,6,0.26,0.8,0,2007,47,0,57,57,2,91,73,47,69,41,1,18,0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,47,0,18,1,91,18,1,57,1,92,70,46,28,69,41,1,17,418,1931,0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,19,1,19,1
2007-06-26,63,"2007-06","1100 West Chicago Avenue, Chicago, IL 60642, USA",11,41.896282,-87.655232," W CHICAGO",0,0,0,1,0,0,0,6,0.26,0.8,0,2007,49,0,57,57,2,91,73,47,69,41,1,18,0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,47,0,18,1,91,18,1,57,1,92,70,46,28,69,41,1,17,418,1931,0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,19,1,19,1
2007-06-26,64,"2007-06","1400 North Sacramento Avenue, Chicago, IL 60622, USA",14,41.906638,-87.701431," N HUMBOLDT DR",0,0,2,3,0,0,0,6,0.26,0.8,0,2007,33,0,57,57,2,91,73,47,69,41,1,18,0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,47,0,18,1,91,18,1,57,1,92,70,46,28,69,41,1,17,418,1931,0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,19,1,19,1
2007-06-26,65,"2007-06","1500 West Webster Avenue, Chicago, IL 60614, USA",15,41.9216,-87.666455," W WEBSTER AVE",0,0,1,1,0,0,0,6,0.26,0.8,0,2007,45,0,57,57,2,91,73,47,69,41,1,18,0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,47,0,18,1,91,18,1,57,1,92,70,46,28,69,41,1,17,418,1931,0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,19,1,19,1
2007-06-26,66,"2007-06","1800 West Farwell Avenue, Chicago, IL 60626, USA",18,42.006858,-87.675919," W FARWELL AVE",0,0,0,2,0,0,0,6,0.26,0.8,0,2007,150,0,57,57,2,91,73,47,69,41,1,18,0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,47,0,18,1,91,18,1,57,1,92,70,46,28,69,41,1,17,418,1931,0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,19,1,19,1
2007-06-26,67,"2007-06","1800 West Leland Avenue, Chicago, IL 60640, USA",18,41.966987,-87.674677," W LELAND AVE",0,0,0,1,0,0,0,6,0.26,0.8,0,2007,219,0,57,57,2,91,73,47,69,41,1,18,0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,47,0,18,1,91,18,1,57,1,92,70,46,28,69,41,1,17,418,1931,0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,19,1,19,1
2007-06-26,68,"2007-06","2100 North Stave Street, Chicago, IL 60647, USA",21,41.919343,-87.694259," N STAVE ST",0,0,0,1,0,0,0,6,0.26,0.8,0,2007,50,0,57,57,2,91,73,47,69,41,1,18,0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,47,0,18,1,91,18,1,57,1,92,70,46,28,69,41,1,17,418,1931,0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,19,1,19,1
2007-06-26,69,"2007-06","2100 South Hamlin Avenue, Chicago, IL 60623, USA",21,41.852652,-87.719887," S HAMLIN AVE",0,0,5,1,0,0,0,6,0.26,0.8,0,2007,40,0,57,57,2,91,73,47,69,41,1,18,0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,47,0,18,1,91,18,1,57,1,92,70,46,28,69,41,1,17,418,1931,0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,19,1,19,1
2007-06-26,70,"2007-06","2200 West 113th Street, Chicago, IL 60643, USA",22,41.688324,-87.676709," W 113TH ST",0,0,2,2,0,0,0,6,0.26,0.8,0,2007,86,0,57,57,2,91,73,47,69,41,1,18,0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,47,0,18,1,91,18,1,57,1,92,70,46,28,69,41,1,17,418,1931,0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,19,1,19,1
2007-06-26,71,"2007-06","2200 West 89th Street, Chicago, IL 60643, USA",22,41.731922,-87.677512," W 89TH ST",0,0,0,5,0,0,0,6,0.26,0.8,0,2007,96,0,57,57,2,91,73,47,69,41,1,18,0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,47,0,18,1,91,18,1,57,1,92,70,46,28,69,41,1,17,418,1931,0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,19,1,19,1
2007-06-26,72,"2007-06","2500 South Throop Street, Chicago, IL 60608, USA",25,41.846283,-87.656913," S THROOP",0,0,1,0,0,0,0,6,0.26,0.8,0,2007,51,0,57,57,2,91,73,47,69,41,1,18,0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,47,0,18,1,91,18,1,57,1,92,70,46,28,69,41,1,17,418,1931,0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,19,1,19,1
2007-06-26,73,"2007-06","2500 West Grand Avenue, Chicago, IL 60654, USA",25,41.891118,-87.654491," W GRAND AVE",0,0,1,6,0,0,0,6,0.26,0.8,0,2007,46,0,57,57,2,91,73,47,69,41,1,18,0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,47,0,18,1,91,18,1,57,1,92,70,46,28,69,41,1,17,418,1931,0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,19,1,19,1
2007-06-26,74,"2007-06","2700 South Western Avenue, Chicago, IL 60608, USA",27,41.843811,-87.686763," S WESTERN AVE",0,0,0,1,0,0,0,6,0.26,0.8,0,2007,34,0,57,57,2,91,73,47,69,41,1,18,0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,47,0,18,1,91,18,1,57,1,92,70,46,28,69,41,1,17,418,1931,0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,19,1,19,1
2007-06-26,75,"2007-06","2800 North Francisco Avenue, Chicago, IL 60618, USA",28,41.932094,-87.700117," N FRANCISCO AVE",0,0,0,1,0,0,0,6,0.26,0.8,0,2007,147,0,57,57,2,91,73,47,69,41,1,18,0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,47,0,18,1,91,18,1,57,1,92,70,46,28,69,41,1,17,418,1931,0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,19,1,19,1
2007-06-26,76,"2007-06","3000 West 18th Street, Chicago, IL 60608, USA",30,41.857402,-87.694991," W 18TH ST",0,0,0,1,0,0,0,6,0.26,0.8,0,2007,43,0,57,57,2,91,73,47,69,41,1,18,0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,47,0,18,1,91,18,1,57,1,92,70,46,28,69,41,1,17,418,1931,0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,19,1,19,1
2007-06-26,77,"2007-06","3500 West 116th Street, Chicago, IL 60655, USA",35,41.682587,-87.707973," W 116TH ST",0,0,1,4,0,0,0,6,0.26,0.8,0,2007,158,0,57,57,2,91,73,47,69,41,1,18,0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,47,0,18,1,91,18,1,57,1,92,70,46,28,69,41,1,17,418,1931,0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,19,1,19,1
2007-06-26,78,"2007-06","3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36,41.944869,-87.832763," N PITTSBURGH AVE",0,0,2,4,0,0,0,6,0.26,0.8,0,2007,11,0,57,57,2,91,73,47,69,41,1,18,0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,47,0,18,1,91,18,1,57,1,92,70,46,28,69,41,1,17,418,1931,0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,19,1,19,1
2007-06-26,79,"2007-06","3800 North California Avenue, Chicago, IL 60618, USA",38,41.94983,-87.698457," N CALIFORNIA AVE",0,0,0,1,0,0,0,6,0.26,0.8,0,2007,19,0,57,57,2,91,73,47,69,41,1,18,0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,47,0,18,1,91,18,1,57,1,92,70,46,28,69,41,1,17,418,1931,0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,19,1,19,1
2007-06-26,80,"2007-06","4000 North Austin Avenue, Chicago, IL 60634, USA",40,41.953067,-87.776792," N AUSTIN AVE",0,0,0,4,0,0,0,6,0.26,0.8,0,2007,142,0,57,57,2,91,73,47,69,41,1,18,0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,47,0,18,1,91,18,1,57,1,92,70,46,28,69,41,1,17,418,1931,0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,19,1,19,1
2007-06-26,81,"2007-06","4000 North Tripp Avenue, Chicago, IL 60641, USA",40,41.953705,-87.733974," N TRIPP AVE",0,0,1,0,0,0,0,6,0.26,0.8,0,2007,1,0,57,57,2,91,73,47,69,41,1,18,0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,47,0,18,1,91,18,1,57,1,92,70,46,28,69,41,1,17,418,1931,0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,19,1,19,1
2007-06-26,82,"2007-06","4100 North Oak Park Avenue, Chicago, IL 60634, USA",41,41.95469,-87.800991," N OAK PARK AVE",0,0,1,4,1,0,0,6,0.26,0.8,0,2007,2,0,57,57,2,91,73,47,69,41,1,18,0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,47,0,18,1,91,18,1,57,1,92,70,46,28,69,41,1,17,418,1931,0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,19,1,19,1
2007-06-26,83,"2007-06","4200 North Richmond Street, Chicago, IL 60618, USA",42,41.958271,-87.702575," N RICHMOND ST",0,0,0,6,0,0,0,6,0.26,0.8,0,2007,146,0,57,57,2,91,73,47,69,41,1,18,0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,47,0,18,1,91,18,1,57,1,92,70,46,28,69,41,1,17,418,1931,0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,19,1,19,1
2007-06-26,84,"2007-06","4200 West 127th Street, Alsip, IL 60803, USA",42,41.662014,-87.724608," W 127TH PL",0,6,20,25,0,0,0,6,0.26,0.8,0,2007,135,0,57,57,2,91,73,47,69,41,1,18,0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,47,0,18,1,91,18,1,57,1,92,70,46,28,69,41,1,17,418,1931,0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,19,1,19,1
2007-06-26,85,"2007-06","4500 North Campbell Avenue, Chicago, IL 60625, USA",45,41.963976,-87.69181," N CAMPBELL AVE",0,0,0,1,0,0,0,6,0.26,0.8,0,2007,220,0,57,57,2,91,73,47,69,41,1,18,0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,47,0,18,1,91,18,1,57,1,92,70,46,28,69,41,1,17,418,1931,0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,19,1,19,1
2007-06-26,86,"2007-06","4600 Milwaukee Avenue, Chicago, IL 60630, USA",46,41.964242,-87.757639," N MILWAUKEE AVE",0,0,0,2,0,0,0,6,0.26,0.8,0,2007,3,0,57,57,2,91,73,47,69,41,1,18,0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,47,0,18,1,91,18,1,57,1,92,70,46,28,69,41,1,17,418,1931,0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,19,1,19,1
2007-06-26,87,"2007-06","4900 West Balmoral Avenue, Chicago, IL 60630, USA",49,41.979243,-87.750938," W BALMORAL AVE",0,0,1,0,0,0,0,6,0.26,0.8,0,2007,25,0,57,57,2,91,73,47,69,41,1,18,0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,47,0,18,1,91,18,1,57,1,92,70,46,28,69,41,1,17,418,1931,0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,19,1,19,1
2007-06-26,88,"2007-06","5300 West Agatite Avenue, Chicago, IL 60630, USA",53,41.961743,-87.76007," W AGATITE AVE",0,0,1,3,0,0,0,6,0.26,0.8,0,2007,141,0,57,57,2,91,73,47,69,41,1,18,0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,47,0,18,1,91,18,1,57,1,92,70,46,28,69,41,1,17,418,1931,0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,19,1,19,1
2007-06-26,89,"2007-06","5800 North Western Avenue, Chicago, IL 60659, USA",58,41.986921,-87.689778," N WESTERN AVE",0,0,1,9,0,0,0,6,0.26,0.8,0,2007,28,0,57,57,2,91,73,47,69,41,1,18,0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,47,0,18,1,91,18,1,57,1,92,70,46,28,69,41,1,17,418,1931,0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,19,1,19,1
2007-06-26,90,"2007-06","6000 North Avondale Avenue, Chicago, IL 60631, USA",60,41.990284,-87.797127," N AVONDALE AVE",0,0,1,1,0,0,0,6,0.26,0.8,0,2007,6,0,57,57,2,91,73,47,69,41,1,18,0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,47,0,18,1,91,18,1,57,1,92,70,46,28,69,41,1,17,418,1931,0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,19,1,19,1
2007-06-26,91,"2007-06","6100 North Lemont Avenue, Chicago, IL 60646, USA",61,41.991429,-87.747113," N LEMONT AVE",0,0,2,0,0,0,0,6,0.26,0.8,0,2007,12,0,57,57,2,91,73,47,69,41,1,18,0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,47,0,18,1,91,18,1,57,1,92,70,46,28,69,41,1,17,418,1931,0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,19,1,19,1
