"Station2","Date2","Tmax2","Tmin2","Tavg2","DewPoint2","WetBulb2","Heat2","Cool2","CodeSum2","PrecipTotal2","StnPressure2","SeaLevel2","ResultSpeed2","ResultDir2","AvgSpeed2"
"2",2012-09-26,69,57,28,50,25,13,1,"BR HZ",0,"29.39","30.02",9.4,2,"10.1"
"2",2012-09-27,68,49,24,46,21,27,1," ",0,"29.49","30.15",7.3,35,"7.8"
"2",2012-09-28,67,52,25,48,22,26,1," ",0,"29.47","30.13",7.1,36,"8.3"
"2",2012-09-29,79,49,29,46,22,2,1," ",0,"29.36","30.03",1.9,36,"5.5"
"2",2012-09-30,67,52,25,46,21,26,1," ",0,"29.28","29.96",7.1,3,"8.9"
"2",2012-10-01,66,50,23,45,21,28,1," ",0,"29.20","29.87",4.3,4,"4.9"
"2",2012-10-02,69,59,29,49,25,2,1," ",0,"29.20","29.85",11.3,3,"11.7"
"2",2012-10-03,69,61,30,57,29,1,1,"RA DZ BR HZ",0.03,"29.30","29.94",4.2,20,"7.0"
"2",2012-10-04,81,51,31,51,25,1,2,"RA",0.1,"29.39","30.03",11.6,23,"13.2"
"2",2012-10-05,51,42,12,31,9,11,1,"RA",0,"29.43","30.11",9.8,27,"10.6"
"2",2012-10-06,50,35,8,27,6,16,1," ",0,"29.48","30.15",8.2,29,"8.6"
"2",2012-10-07,51,38,10,24,5,14,1," ",0,"29.49","30.17",5.3,28,"6.9"
"2",2012-10-08,60,36,13,27,9,10,1," ",0,"29.41","30.10",10.8,21,"11.0"
"2",2012-10-09,67,43,20,36,14,3,1,"RA BR",0.18,"29.23","29.92",11.8,21,"14.3"
"2",2012-10-10,52,38,10,30,8,14,1," ",0,"29.44","30.10",9.9,28,"11.2"
"2",2012-10-11,67,39,18,33,13,5,1,"RA DZ",0,"29.47","30.13",7.7,22,"12.7"
"2",2012-10-12,53,41,12,30,9,11,1,"DZ",0,"29.68","30.36",6,5,"9.7"
"2",2012-10-13,68,47,23,50,23,28,1,"RA BR HZ",0.48,"29.26","29.97",10.5,19,"11.2"
"2",2012-10-14,72,49,26,54,26,25,1,"TSRA RA BR",0.54,"28.97","29.63",11.4,23,"15.3"
"2",2012-10-15,60,46,18,40,15,5,1," ",0,"29.26","29.91",4.5,30,"8.5"
"2",2012-10-16,70,44,22,43,20,29,1," ",0,"29.05","29.74",12.3,17,"12.6"
"2",2012-10-17,69,55,27,51,24,24,1,"RA BR",0.43,"28.79","29.46",13.5,19,"15.0"
"2",2012-10-18,55,45,15,40,14,8,1,"RA DZ",0.13,"28.79","29.45",13.2,22,"14.5"
"2",2012-10-19,53,44,14,42,14,9,1,"RA DZ",0.15,"28.89","29.53",4.4,24,"6.6"
"2",2012-10-20,58,41,15,40,13,8,1," ",0,"29.18","29.82",6.6,24,"7.0"
"2",2012-10-21,70,42,21,44,19,30,1," ",0,"29.33","29.98",5.1,15,"5.5"
"2",2012-10-22,67,56,27,55,27,24,1,"RA BR",0.28,"29.24","29.92",5.5,18,"6.8"
"2",2012-10-23,69,59,29,59,30,2,1,"RA BR HZ",0.03,"29.24","29.90",4.4,17,"5.7"
"2",2012-10-24,79,61,35,60,33,1,6," ",0,"29.23","29.88",10.4,19,"10.6"
"2",2012-10-25,77,45,26,55,28,25,1,"RA",0.45,"29.19","29.81",11.7,22,"16.3"
"2",2012-10-26,51,38,10,30,8,14,1," ",0,"29.60","30.26",9.1,34,"10.1"
"2",2012-10-27,48,36,7,28,6,17,1," ",0,"29.60","30.28",10.4,36,"11.1"
"2",2012-10-28,50,40,10,31,8,14,1,"RA DZ",0,"29.58","30.27",13.7,1,"14.9"
"2",2012-10-29,51,38,10,30,7,14,1," ",0,"29.49","30.20",15.9,35,"16.3"
"2",2012-10-30,47,40,9,26,6,15,1," ",0,"29.15","29.86",19.3,34,"19.5"
"2",2012-10-31,49,35,7,26,4,17,1," ",0,"29.16","29.84",12.1,32,"12.4"
"2",2013-05-01,85,63,39,52,31,1,10," ",0,"29.43","30.06",7.7,18,"8.0"
"2",2013-05-02,71,42,NA,39,14,NA,NA," ",0,"29.51","30.17",15.8,2,"16.1"
"2",2013-05-03,50,40,10,41,13,14,1,"RA",0.02,"29.34","30.03",11,2,"11.2"
"2",2013-05-04,72,49,26,44,20,25,1," ",0,"29.32","29.99",6,6,"7.6"
"2",2013-05-05,70,49,25,41,19,26,1," ",0,"29.34","30.00",8,2,"8.6"
"2",2013-05-06,70,51,26,37,18,25,1," ",0,"29.34","30.00",7,2,"7.5"
"2",2013-05-07,76,49,28,39,20,13,1," ",0,"29.35","30.01",5.1,5,"6.3"
"2",2013-05-08,77,46,27,42,22,24,1," ",0,"29.33","29.99",4,9,"4.4"
"2",2013-05-09,76,50,28,49,25,13,1,"RA DZ BR",0.63,"29.23","29.90",0.7,20,"5.5"
"2",2013-05-10,50,44,12,41,13,11,1,"DZ BR HZ",0.04,"29.25","29.91",10.5,35,"10.8"
"2",2013-05-11,62,44,18,36,14,5,1,"BR HZ",0,"29.28","29.94",8.7,28,"11.1"
"2",2013-05-12,55,38,12,28,8,11,1," ",0,"29.42","30.10",5.5,32,"9.6"
"2",2013-05-13,61,38,15,31,12,8,1," ",0,"29.42","30.11",3.1,8,"6.3"
"2",2013-05-14,90,57,39,47,27,1,10," ",0,"29.07","29.76",8.9,21,"11.5"
"2",2013-05-15,83,62,38,47,27,1,9," ",0,"29.14","29.76",2.3,24,"9.5"
"2",2013-05-16,81,57,34,44,25,1,5," ",0,"29.26","29.89",4,7,"5.3"
"2",2013-05-17,73,58,31,47,24,1,2," ",0,"29.36","29.99",4.5,6,"6.1"
"2",2013-05-18,79,59,34,55,30,1,5,"BR HZ",0,"29.33","29.99",6.3,10,"7.0"
"2",2013-05-19,87,62,40,60,35,1,11,"HZ",0,"29.18","29.85",7.1,15,"8.1"
"2",2013-05-20,92,65,44,59,36,1,15,"TS TSRA BR",1.25,"29.10","29.73",13.6,20,"14.4"
"2",2013-05-21,82,65,39,62,35,1,10,"TSRA RA",0.2,"29.03","29.68",12.4,20,"12.8"
"2",2013-05-22,73,56,30,59,31,1,1,"RA BR",0.65,"29.03","29.66",6.4,23,"9.3"
"2",2013-05-23,56,43,15,40,14,8,1,"RA BR",0.12,"29.44","30.05",17.9,36,"18.1"
"2",2013-05-24,57,42,15,33,11,8,1," ",0,"29.70","30.36",8.1,3,"9.0"
"2",2013-05-25,57,46,17,36,13,6,1," ",0,"29.67","30.35",3.3,6,"3.7"
"2",2013-05-26,67,46,22,43,19,29,1,"RA",0,"29.54","30.23",4,9,"5.7"
"2",2013-05-27,65,56,26,54,26,25,1,"TSRA RA BR",0.19,"29.28","29.97",7.5,10,"8.3"
"2",2013-05-28,76,59,33,63,34,1,4,"TSRA RA BR",2.2,"29.13","29.79",9.5,19,"10.3"
"2",2013-05-29,85,65,40,62,36,1,11,"RA",0.02,"29.23","29.88",7.9,20,"9.2"
"2",2013-05-30,84,65,40,64,37,1,11,"RA",0.09,"29.22","29.85",12.9,18,"13.9"
"2",2013-05-31,78,65,37,64,36,1,8,"TSRA RA BR",0.23,"29.13","29.79",12.4,19,"12.7"
"2",2013-06-01,76,63,35,61,33,1,6," ",0.44,"29.05","29.69",11.9,21,"11.9"
"2",2013-06-02,63,47,20,48,20,3,1,"DZ BR HZ",0.01,"29.31","29.93",2.8,4,"7.7"
"2",2013-06-03,68,43,21,40,18,30,1," ",0,"29.41","30.07",2.6,9,"4.0"
"2",2013-06-04,72,50,26,44,21,25,1," ",0,"29.46","30.12",5.6,7,"6.9"
"2",2013-06-05,76,56,31,46,24,1,2,"RA",0,"29.33","29.99",6.1,6,"8.3"
"2",2013-06-06,65,54,25,48,22,26,1,"RA",0.06,"29.23","29.90",9,3,"9.6"
"2",2013-06-07,68,54,26,44,21,25,1," ",0,"29.26","29.92",8.8,2,"9.2"
"2",2013-06-08,74,50,27,42,22,24,1," ",0,"29.31","29.96",4.7,6,"5.6"
"2",2013-06-09,83,58,36,53,30,1,7,"RA",0.01,"29.22","29.88",7.1,15,"8.4"
"2",2013-06-10,75,61,33,61,33,1,4,"RA BR HZ VCFG",0.85,"29.14","29.78",2,7,"4.4"
"2",2013-06-11,84,60,37,61,35,1,8,"RA FG+ BR",0.24,"29.21","29.85",2.5,23,"4.1"
"2",2013-06-12,87,64,41,64,36,1,12,"TSRA RA BR HZ",0.25,"29.08","29.74",2.9,5,"5.8"
"2",2013-06-13,72,59,31,53,28,1,2,"BR",0,"29.29","29.91",12.6,1,"13.2"
"2",2013-06-14,76,57,32,50,26,1,3," ",0,"29.40","30.04",6,5,"7.8"
"2",2013-06-15,81,61,36,60,33,1,7,"TS RA",0.12,"29.28","29.95",5.6,21,"7.2"
"2",2013-06-16,83,69,41,62,36,1,12," ",0,"29.23","29.87",8.6,24,"9.5"
"2",2013-06-17,88,62,40,56,33,1,11,"TSRA",0.1,"29.24","29.88",3.7,28,"8.4"
"2",2013-06-18,70,57,29,52,26,2,1,"RA BR HZ",0.01,"29.36","30.00",12.1,2,"12.4"
"2",2013-06-19,75,57,31,46,25,1,2," ",0,"29.44","30.09",6.4,7,"7.2"
"2",2013-06-20,86,62,39,57,33,1,10," ",0,"29.45","30.10",6,11,"7.2"
"2",2013-06-21,85,70,43,63,36,1,14,"TSRA",0.11,"29.39","30.04",7.6,19,"9.6"
"2",2013-06-22,83,70,42,65,38,1,13," ",0,"29.37","30.00",4.8,20,"7.8"
"2",2013-06-23,89,69,44,66,39,1,15,"TSRA",0,"29.34","29.97",9.3,20,"9.5"
"2",2013-06-24,86,68,42,65,38,1,13,"HZ",0.14,"29.30","29.96",10.5,21,"11.0"
"2",2013-06-25,87,70,44,67,40,1,15,"RA",0,"29.21","29.85",5.2,21,"8.6"
"2",2013-06-26,81,68,40,65,37,1,11,"TS RA",0.19,"29.11","29.75",2.6,18,"9.0"
"2",2013-06-27,91,66,44,65,38,1,15,"BR HZ",0.59,"29.08","29.71",6.1,29,"6.8"
"2",2013-06-28,83,68,41,60,34,1,12,"RA",0.16,"28.97","29.62",9,29,"9.8"
"2",2013-06-29,72,64,33,59,31,1,4,"RA",0,"29.03","29.65",11.7,1,"12.0"
"2",2013-06-30,76,64,35,52,29,1,6," ",0,"29.25","29.86",14,1,"14.2"
"2",2013-07-01,75,61,33,50,27,1,4," ",0,"29.37","30.01",13.8,3,"13.6"
"2",2013-07-02,68,62,30,53,27,1,1,"RA",0,"29.39","30.04",12,3,"12.3"
"2",2013-07-03,74,62,33,60,31,1,4,"TSRA RA",0.07,"29.38","30.03",0.5,36,"4.2"
"2",2013-07-04,83,61,37,59,34,1,8,"BR HZ",0,"29.41","30.05",7.3,19,"7.7"
"2",2013-07-05,87,63,40,60,35,1,11," ",0,"29.39","30.03",5.1,20,"5.9"
"2",2013-07-06,82,71,42,63,37,1,13," ",0,"29.36","30.00",5.4,19,"5.9"
"2",2013-07-07,89,70,45,66,40,1,16," ",0,"29.33","29.96",8,21,"8.2"
"2",2013-07-08,87,71,44,70,41,1,15,"RA BR",0.84,"29.31","29.95",10,22,"10.5"
"2",2013-07-09,85,75,45,72,44,1,16,"RA BR HZ",0.01,"29.26","29.91",8.9,23,"9.3"
"2",2013-07-10,87,66,42,65,38,1,13," ",0,"29.26","29.88",3.7,3,"8.0"
"2",2013-07-11,80,63,37,52,30,1,8," ",0,"29.42","30.05",6.3,3,"7.5"
"2",2013-07-12,82,60,36,54,31,1,7," ",0,"29.44","30.09",4.1,8,"5.4"
"2",2013-07-13,83,67,40,58,34,1,11," ",0,"29.47","30.11",6.4,9,"7.1"
"2",2013-07-14,88,73,46,66,39,1,17," ",0,"29.52","30.16",8.2,8,"8.5"
"2",2013-07-15,91,75,48,71,43,1,19," ",0.02,"29.57","30.21",5,8,"6.2"
"2",2013-07-16,93,77,50,70,44,1,21," ",0.01,"29.61","30.24",6.8,22,"7.3"
"2",2013-07-17,95,77,51,70,44,1,22," ",0,"29.57","30.21",6.2,25,"7.1"
"2",2013-07-18,96,79,53,71,45,1,24,"TS",0,"29.38","30.04",8.8,23,"9.4"
"2",2013-07-19,97,75,51,69,44,1,22,"TS",0,"29.17","29.82",13.4,24,"13.9"
"2",2013-07-20,88,72,45,63,38,1,16,"RA",0.01,"29.23","29.85",3.8,3,"7.2"
"2",2013-07-21,89,72,46,63,38,1,17," ",0,"29.24","29.88",2.9,11,"7.9"
"2",2013-07-22,90,72,46,64,39,1,17,"TSRA",0,"29.14","29.77",5.2,21,"7.4"
"2",2013-07-23,80,65,38,58,33,1,9," ",0,"29.21","29.81",7.3,1,"11.4"
"2",2013-07-24,73,62,33,48,26,1,4," ",0,"29.38","30.01",10.1,5,"10.5"
"2",2013-07-25,81,58,35,52,29,1,6," ",0,"29.39","30.05",2.7,23,"3.9"
"2",2013-07-26,74,65,35,58,31,1,6,"RA",0.01,"29.28","29.94",9.3,21,"10.2"
"2",2013-07-27,68,57,28,49,24,13,1," ",0,"29.23","29.89",10.3,30,"11.3"
"2",2013-07-28,71,55,28,47,23,13,1,"RA",0,"29.30","29.94",9.5,26,"9.8"
"2",2013-07-29,76,58,32,53,28,1,3," ",0,"29.47","30.10",2.3,2,"7.7"
"2",2013-07-30,74,61,33,56,30,1,4,"RA",0,"29.46","30.12",5.5,16,"6.0"
"2",2013-07-31,75,64,35,63,34,1,6,"RA DZ BR HZ",0.18,"29.33","29.99",2.5,30,"4.2"
"2",2013-08-01,82,61,37,54,31,1,8," ",0,"29.29","29.95",6.2,29,"7.1"
"2",2013-08-02,86,65,41,62,35,1,12,"RA",0.41,"29.23","29.87",2.7,23,"7.7"
"2",2013-08-03,79,66,38,54,31,1,9," ",0,"29.39","30.02",6.9,4,"8.4"
"2",2013-08-04,74,60,32,55,30,1,3,"RA",0,"29.49","30.13",6.1,7,"6.9"
"2",2013-08-05,76,63,35,56,30,1,6," ",0.02,"29.29","29.98",7.1,18,"7.9"
"2",2013-08-06,85,68,42,65,38,1,13," ",0,"29.21","29.85",8.7,21,"9.4"
"2",2013-08-07,91,70,46,67,40,1,17,"BR",0.01,"29.20","29.82",2.4,30,"10.5"
"2",2013-08-08,79,69,39,55,31,1,10," ",0,"29.33","29.96",10.5,5,"10.8"
"2",2013-08-09,84,62,38,58,34,1,9," ",0,"29.34","29.97",4.9,27,"5.6"
"2",2013-08-10,81,68,40,55,32,1,11," ",0,NA,"30.07",6,6,"7.4"
"2",2013-08-11,84,63,39,57,33,1,10," ",0,"29.42","30.06",4,24,"5.4"
"2",2013-08-12,85,69,42,63,NA,1,13,"RA",0.66,"29.27","29.92",4.5,26,"7.7"
"2",2013-08-13,71,62,32,50,26,1,3," ",0,"29.42","30.06",11.2,2,"11.9"
"2",2013-08-14,71,58,30,49,25,1,1," ",0,"29.52","30.16",3,3,"7.0"
"2",2013-08-15,74,57,31,50,27,1,2," ",0,"29.47","30.13",4.5,22,"5.0"
"2",2013-08-16,82,58,35,51,29,1,6," ",0,"29.50","30.14",5,7,"5.8"
"2",2013-08-17,79,60,35,55,31,1,6," ",0,"29.53","30.18",6,7,"6.3"
"2",2013-08-18,81,62,37,57,33,1,8," ",0,"29.48","30.13",4.2,8,"4.8"
"2",2013-08-19,86,63,40,58,34,1,11,"HZ",0,"29.41","30.06",3.8,25,"4.6"
"2",2013-08-20,88,68,43,61,36,1,14," ",0,"29.41","30.05",7,21,"7.5"
"2",2013-08-21,91,70,46,64,39,1,17,"RA",0.05,"29.37","30.02",9,22,"9.3"
"2",2013-08-22,78,67,38,66,37,1,9,"RA",0.36,"29.42","30.05",2.5,24,"7.0"
"2",2013-08-23,81,64,38,55,32,1,9,"BR",0,"29.49","30.13",7.2,6,"8.0"
"2",2013-08-24,86,64,40,56,33,1,11," ",0,"29.55","30.20",4.6,16,"5.9"
"2",2013-08-25,89,68,44,60,36,1,15," ",0,"29.52","30.17",9.6,21,"10.1"
"2",2013-08-26,92,70,46,66,40,1,17," ",0,"29.41","30.06",9.2,23,"9.5"
"2",2013-08-27,96,77,52,68,43,1,23," ",0,"29.24","29.89",12.5,24,"12.7"
"2",2013-08-28,83,71,42,67,40,1,13,"BR",0,"29.32","29.94",5.8,36,"8.7"
"2",2013-08-29,87,69,43,65,38,1,14,"FG BR HZ",0,"29.36","30.00",4.2,10,"4.6"
"2",2013-08-30,96,69,48,67,40,1,19,"TSRA RA",0.47,"29.21","29.85",5.3,24,"7.8"
"2",2013-08-31,77,70,39,66,37,1,10,"TS TSRA RA BR",0.96,"29.16","29.81",5.8,4,"7.0"
"2",2013-09-01,84,68,41,66,38,1,12," ",0.02,"29.11","29.75",3.9,27,"5.8"
"2",2013-09-02,77,62,35,60,33,1,6," ",0,"29.27","29.89",7.5,2,"8.7"
"2",2013-09-03,76,58,32,54,29,1,3," ",0,"29.39","30.02",1.5,34,"4.6"
"2",2013-09-04,84,59,37,55,31,1,8," ",0,"29.44","30.08",6.4,25,"6.8"
"2",2013-09-05,74,65,35,53,29,1,6," ",0,"29.55","30.19",9.2,6,"9.9"
"2",2013-09-06,85,62,39,55,32,1,10," ",0,"29.44","30.11",4.3,17,"6.0"
"2",2013-09-07,87,68,43,61,36,1,14," ",0,"29.28","29.94",5.8,23,"7.7"
"2",2013-09-08,78,71,40,65,37,1,11," ",0,"29.33","29.96",10.1,7,"12.0"
"2",2013-09-09,94,69,47,68,42,1,18,"HZ",0,"29.22","29.86",8.5,20,"9.2"
"2",2013-09-10,96,78,52,63,40,1,23," ",0,"29.32","29.94",12.2,24,"12.5"
"2",2013-09-11,92,75,49,66,40,1,20," ",0,"29.34","29.97",5.1,25,"6.9"
"2",2013-09-12,83,63,38,58,33,1,9," ",0.06,"29.34","29.97",6.8,34,"9.8"
"2",2013-09-13,67,54,26,45,22,25,1," ",0,"29.47","30.12",12.8,1,"13.5"
"2",2013-09-14,72,51,27,41,21,24,1," ",0,"29.44","30.11",5.3,19,"6.3"
"2",2013-09-15,62,58,25,51,24,26,1,"RA DZ BR",0.24,"29.41","30.06",0.4,19,"5.1"
"2",2013-09-16,64,55,25,47,22,26,1," ",0,"29.65","30.29",11.4,3,"12.8"
"2",2013-09-17,70,53,27,49,24,24,1," ",0,"29.55","30.23",7.2,12,"8.2"
"2",2013-09-18,82,62,37,58,31,1,8,"TS HZ",0.51,"29.35","30.02",6.7,17,"9.1"
"2",2013-09-19,84,70,42,66,38,1,13,"RA BR HZ",0,"29.21","29.87",7.8,16,"10.0"
"2",2013-09-20,77,59,33,59,32,1,4," ",0.02,"29.15","29.80",10.3,26,"11.2"
"2",2013-09-21,67,51,24,46,22,27,1," ",0,"29.23","29.87",9,33,"9.5"
"2",2013-09-22,67,49,23,45,20,28,1," ",0,"29.36","30.01",4.8,5,"6.8"
"2",2013-09-23,67,50,24,45,21,27,1," ",0,"29.41","30.06",6.8,11,"7.6"
"2",2013-09-24,91,52,NA,48,23,NA,NA," ",0,"29.33","30.00",5.8,9,"7.7"
"2",2013-09-25,71,56,29,51,25,2,1," ",0,"29.29","29.95",5.9,6,"6.6"
"2",2013-09-26,75,55,30,52,27,1,1," ",0,"29.40","30.04",4.1,9,"4.6"
"2",2013-09-27,80,57,34,48,26,1,5," ",0,"29.44","30.09",6.6,12,"7.3"
"2",2013-09-28,85,58,37,54,30,1,8,"RA BR",0.02,"29.31","29.98",10.2,18,"11.3"
"2",2013-09-29,84,53,NA,48,23,NA,NA,"RA BR",0.22,"29.36","30.01",6.3,36,"7.8"
"2",2013-09-30,76,50,28,47,24,13,1," ",0,"29.28","29.93",4.2,19,"4.9"
"2",2013-10-01,79,62,36,61,33,1,7,"BR HZ",0,"29.28","29.92",11.9,21,"11.5"
"2",2013-10-02,77,64,36,50,28,1,7,"BR HZ",0,"29.37","30.02",5.2,7,"7.3"
"2",2013-10-03,78,64,36,65,36,1,7,"RA DZ FG+ BR HZ",0.8,"29.26","29.91",7.1,19,"7.7"
"2",2013-10-04,76,66,36,64,35,1,7,"BR HZ",0,"29.29","29.94",2,16,"6.0"
"2",2013-10-05,81,65,38,66,37,1,9,"BR HZ",0.68,"29.18","29.83",6.7,19,"8.1"
"2",2013-10-06,76,48,NA,44,19,NA,NA,"RA DZ BR",0.06,"29.10","29.76",10.1,25,"10.6"
"2",2013-10-07,67,45,21,44,19,30,1," ",0,"29.30","29.94",6.3,26,"9.1"
"2",2013-10-08,76,49,28,46,22,13,1," ",0,"29.49","30.13",4,17,"5.0"
"2",2013-10-09,70,52,26,47,22,25,1," ",0,"29.52","30.18",3.4,11,"4.9"
"2",2013-10-10,75,51,28,49,24,13,1," ",0,"29.44","30.11",3,12,"3.8"
"2",2013-10-11,77,56,32,48,25,1,3," ",0,"29.36","30.02",6.1,14,"6.9"
"2",2013-10-12,73,53,28,52,26,13,1," ",0.01,"29.39","30.02",6,21,"8.6"
"2",2013-10-13,65,46,21,40,17,30,1," ",0,"29.68","30.33",3.1,34,"5.0"
"2",2013-10-14,62,45,19,43,18,4,1," ",0,"29.59","30.29",7.2,8,"8.4"
"2",2013-10-15,65,51,23,50,23,28,1,"RA BR",0.09,"29.22","29.92",6.9,19,"9.7"
"2",2013-10-16,54,47,16,43,16,7,1,"DZ",0,"29.23","29.91",10.5,25,"10.7"
"2",2013-10-17,54,44,14,43,16,9,1,"RA BR HZ",0.17,"29.20","29.88",7.1,24,"7.9"
"2",2013-10-18,50,42,11,39,12,12,1," ",0,"29.26","29.93",7.9,25,"8.6"
"2",2013-10-19,54,43,14,36,12,9,1,"RA",0.01,"29.17","29.85",10.1,24,"10.4"
"2",2013-10-20,65,41,18,41,16,5,1,"RA",0.02,"29.15","29.82",7.5,21,"8.4"
"2",2013-10-21,55,36,11,32,9,12,1,"RA",0.03,"29.26","29.92",10.3,27,"10.8"
"2",2013-10-22,41,31,1,31,4,23,1,"RA DZ BR",0.03,"29.28","29.97",4.6,26,"5.4"
"2",2013-10-23,46,32,4,27,3,20,1,"RA SN",0,"29.32","30.00",9.2,29,"9.2"
"2",2013-10-24,44,34,4,25,3,20,1," ",0,"29.52","30.20",9.2,30,"9.9"
"2",2013-10-25,51,29,5,26,5,19,1," ",0,"29.57","30.28",10.4,23,"11.3"
"2",2013-10-26,55,38,12,29,8,11,1," ",0,"29.30","29.98",10.5,26,"13.4"
"2",2013-10-27,55,32,9,29,7,15,1," ",0,"29.37","30.05",6.4,23,"6.7"
"2",2013-10-28,54,36,10,38,11,14,1," ",0,"29.60","30.26",8.8,4,"10.3"
"2",2013-10-29,57,43,15,39,14,8,1,"RA HZ",0,"29.57","30.26",5.9,11,"6.6"
"2",2013-10-30,64,47,21,52,22,30,1,"RA BR HZ",1.16,"29.29","30.01",5.3,14,"6.2"
"2",2013-10-31,65,47,21,56,26,30,1,"RA BR",2.03,"28.77","29.47",9.5,23,"11.4"
"2",2014-05-01,50,43,12,42,13,11,1,"RA DZ",0.09,"29.10","29.76",14.1,24,"14.0"
"2",2014-05-02,80,47,NA,43,16,NA,NA,"RA",0.04,"29.10","29.79",10.7,23,"11.9"
"2",2014-05-03,68,49,24,39,18,27,1," ",0,"29.13","29.77",13.3,28,"14.1"
"2",2014-05-04,61,47,19,31,12,4,1," ",0,"29.37","30.01",5.6,4,"11.1"
"2",2014-05-05,59,45,17,36,13,6,1,"RA",0.01,"29.31","29.98",12.5,5,"13.8"
"2",2014-05-06,63,45,19,38,16,4,1," ",0,"29.26","29.94",12.9,7,"13.7"
"2",2014-05-07,80,52,31,47,24,1,2,"RA",0,"29.15","29.81",6.3,10,"9.3"
"2",2014-05-08,93,68,46,58,35,1,17," ",0,"29.15","29.79",13.8,20,"14.3"
"2",2014-05-09,76,57,32,56,30,1,3,"TSRA RA BR",1.43,"29.10","29.73",12.4,23,"15.3"
"2",2014-05-10,77,52,30,44,23,1,1," ",0,"29.26","29.90",3.1,20,"6.8"
"2",2014-05-11,85,63,39,55,30,1,10,"TSRA",0.41,"29.26","29.90",7.8,17,"10.1"
"2",2014-05-12,86,65,41,67,39,1,12,"TS RA BR",0.03,"29.20","29.84",11.1,19,"12.5"
"2",2014-05-13,70,54,27,55,27,24,1,"RA",0.14,"29.35","29.97",8.1,25,"10.8"
"2",2014-05-14,57,44,16,41,17,7,1,"RA BR",0.06,"29.41","30.08",11.4,1,"12.5"
"2",2014-05-15,57,42,15,38,12,8,1,"RA BR",0.26,"29.32","30.00",9.2,1,"13.6"
"2",2014-05-16,45,41,8,37,9,16,1,"RA",0.08,"29.39","30.06",6.6,5,"9.1"
"2",2014-05-17,61,41,16,34,13,7,1,"BR",0,"29.47","30.14",7.6,24,"8.2"
"2",2014-05-18,70,48,24,38,18,27,1," ",0,"29.54","30.20",8.5,21,"9.2"
"2",2014-05-19,71,53,27,40,21,24,1,"RA",0,"29.41","30.10",11.3,16,"12.0"
"2",2014-05-20,87,63,40,60,34,1,11,"TS TSRA BR",0.64,"29.19","29.85",10.5,20,"11.9"
"2",2014-05-21,89,68,44,58,35,1,15,"HZ",0.01,"29.21","29.84",4.8,30,"7.9"
"2",2014-05-22,69,54,27,50,25,24,1," ",0,"29.42","30.05",5.4,5,"7.5"
"2",2014-05-23,68,51,25,46,21,26,1," ",0,"29.52","30.17",5.1,5,"6.0"
"2",2014-05-24,74,50,27,45,22,24,1," ",0,"29.50","30.17",3.2,7,"4.6"
"2",2014-05-25,85,54,35,49,27,1,6," ",0,"29.41","30.08",1.7,15,"4.5"
"2",2014-05-26,90,67,44,62,36,1,15,"TS",0.08,"29.31","29.97",6.3,21,"7.7"
"2",2014-05-27,85,61,38,65,37,1,9,"RA BR",0.5,"29.26","29.90",5.3,24,"9.7"
"2",2014-05-28,73,58,31,54,28,1,2,"RA BR HZ",0.68,"29.35","29.99",8.3,4,"9.1"
"2",2014-05-29,77,57,32,55,28,1,3," ",0,"29.42","30.07",8.8,4,"9.7"
"2",2014-05-30,79,57,33,53,28,1,4," ",0,"29.49","30.13",7.1,7,"8.0"
"2",2014-05-31,89,60,40,53,31,1,11," ",0,"29.45","30.10",5.1,11,"7.4"
"2",2014-06-01,92,69,46,60,37,1,17," ",0,"29.31","29.95",12,18,"12.1"
"2",2014-06-02,85,69,42,65,39,1,13," ",0.2,"29.18","29.82",13.4,22,"15.0"
"2",2014-06-03,82,70,41,53,31,1,12," ",0,"29.24","29.88",3.7,29,"10.5"
"2",2014-06-04,72,58,30,56,28,1,1,"RA BR",0.12,"29.18","29.84",8.5,6,"10.9"
"2",2014-06-05,75,56,31,44,24,1,2," ",0,"29.29","29.94",6.5,6,"7.8"
"2",2014-06-06,82,54,33,42,24,1,4," ",0,"29.32","29.97",4.8,9,"5.6"
"2",2014-06-07,85,62,39,51,29,1,10,"RA",0.12,"29.23","29.89",4.2,10,"7.1"
"2",2014-06-08,70,55,28,48,24,13,1,"RA BR",0.21,"29.33","29.97",15.4,1,"15.7"
"2",2014-06-09,79,56,33,52,27,1,4," ",0,"29.29","29.94",6.3,4,"8.0"
"2",2014-06-10,70,59,30,56,28,1,1,"RA DZ BR",0.45,"29.17","29.85",8.3,3,"9.1"
"2",2014-06-11,69,62,31,60,31,1,2,"RA DZ BR HZ",0.03,"29.05","29.70",2.2,36,"5.8"
"2",2014-06-12,82,63,38,59,33,1,9,"DZ BR",0.01,"29.13","29.77",8.9,26,"9.8"
"2",2014-06-13,75,57,31,45,24,1,2," ",0,"29.32","29.95",3.4,34,"7.5"
"2",2014-06-14,80,57,34,43,25,1,5," ",0,"29.37","30.02",7.5,17,"8.6"
"2",2014-06-15,86,64,40,58,34,1,11," ",0,"29.24","29.89",13.4,19,"14.5"
"2",2014-06-16,90,69,45,64,39,1,16," ",0,"29.31","29.96",7.1,21,"8.8"
"2",2014-06-17,93,79,51,68,43,1,22," ",0,"29.22","29.85",11.5,21,"13.9"
