Date,ID,Station2,Tmax2,Tmin2,Tavg2,DewPoint2,WetBulb2,Heat2,Cool2,PrecipTotal2,StnPressure2,SeaLevel2,ResultSpeed2,ResultDir2,AvgSpeed2,BCFG2,BR2,DZ2,FG2,FG.2,FU2,GR2,HZ2,RA2,SN2,SQ2,TS2,TSRA2,VCFG2,VCTS2,Tmax2.imp,Tavg2.imp,PrecipTotal2.imp,RA45.2,PT45_gt052,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,BCFG,BR,DZ,FG,FG.,FU,HZ,MIFG,RA,SN,SQ,TS,TSRA,VCTS,RA45,PT45_gt05,year,Month,MoDay,Month_Day
14/07/2007,75,2,85,62,39,55,31,1,10,0,29.14,29.79,8.4,25,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,39,0,15,1,1,84,61,38,18,55,31,1,9,428,1927,0,0,29.08,29.79,8.3,26,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,2007,7,14,7/1
15/07/2007,76,2,80,64,37,52,30,1,8,0,29.25,29.88,1.2,9,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,37,0,14,1,1,82,60,36,11,53,30,1,7,429,1926,0,0,29.19,29.89,2.1,29,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,2007,7,15,7/1
16/07/2007,77,2,82,66,39,60,34,1,10,0.07,29.31,29.94,5.6,23,6.6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,82,39,0.07,15,1,1,82,65,39,18,60,34,1,10,430,1925,0,0.39,29.25,29.96,4.4,24,5.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,14,1,2007,7,16,7/1
17/07/2007,78,2,83,69,41,65,38,1,12,0.11,29.24,29.89,6.3,23,7.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,83,41,0.11,15,1,1,83,68,41,20,66,38,1,12,431,1925,0,0.11,29.18,29.9,5.2,23,6.5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,14,1,2007,7,17,7/1
18/07/2007,79,2,85,69,42,69,40,1,13,0.92,29.18,29.83,10.3,24,10.6,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,85,42,0.92,15,1,1,85,69,42,21,68,40,1,13,432,1924,0,1.55,29.11,29.84,9.1,24,10.1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,14,1,2007,7,18,7/1
19/07/2007,80,2,82,63,38,62,35,1,9,0.01,29.26,29.88,7.7,36,14.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,82,38,0.01,14,1,1,83,63,38,1,63,35,1,9,433,1923,0,0.16,29.21,29.9,7,1,11.9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,1,2007,7,19,7/1
20/07/2007,81,2,74,62,33,52,28,1,4,0,29.49,30.12,11.3,4,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,33,0,13,1,1,75,58,32,15,53,28,1,3,433,1923,0,0,29.44,30.14,8.6,3,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,2007,7,20,7/1
21/07/2007,82,2,75,58,32,52,28,1,3,0,29.57,30.21,5.8,4,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,32,0,12,1,1,74,58,31,16,52,27,1,2,434,1922,0,0,29.51,30.22,6.5,3,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2007,7,21,7/1
22/07/2007,83,2,81,61,36,54,30,1,7,0,29.54,30.2,1.9,18,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,36,0,12,1,1,81,58,35,12,55,30,1,6,435,1921,0,0,29.49,30.21,1.7,16,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2007,7,22,7/1
23/07/2007,84,2,82,63,38,55,32,1,9,0,29.42,30.09,2.9,12,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,38,0,12,1,1,83,60,37,10,55,32,1,8,436,1920,0,0,29.37,30.1,3.2,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2007,7,23,7/1
24/07/2007,85,2,82,65,39,57,33,1,10,0,29.38,30.03,1.1,21,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,39,0,12,1,1,82,65,39,18,58,33,1,10,437,1919,0,0,29.32,30.04,3.1,20,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2007,7,24,7/1
25/07/2007,86,2,83,70,42,60,35,1,13,0,29.35,29.99,6.4,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,42,0,12,1,1,85,71,43,22,61,36,1,14,438,1918,0,0,29.29,30,5.8,25,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2007,7,25,7/1
26/07/2007,87,2,84,64,39,65,37,1,10,0.89,29.25,29.91,7.2,22,9.9,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,84,39,0.89,12,1,1,83,66,40,19,65,37,1,11,439,1918,0,0.19,29.19,29.92,7.2,22,9.4,0,1,0,0,0,0,1,0,1,0,0,1,1,0,12,1,2007,7,26,7/1
27/07/2007,88,2,83,70,42,67,39,1,13,0.04,29.16,29.8,1.2,36,8.1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,83,42,0.04,13,1,1,83,70,42,21,68,39,1,13,440,1917,0,0.17,29.11,29.82,3,3,7.9,0,1,0,0,0,0,1,0,1,0,0,0,0,0,13,1,2007,7,27,7/1
28/07/2007,89,2,80,70,40,65,37,1,11,0,29.28,29.91,10.6,3,10.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,80,40,0,13,1,1,80,66,38,1,65,37,1,9,441,1916,0,0,29.23,29.93,10,3,10.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13,1,2007,7,28,7/1
29/07/2007,90,2,85,67,41,56,33,1,12,0,29.34,29.97,6.3,5,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,41,0,13,1,1,85,63,39,18,57,33,1,10,442,1915,0,0,29.28,29.99,4.8,5,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,2007,7,29,7/1
30/07/2007,91,2,86,65,41,57,34,1,12,0,29.39,30.01,3.1,6,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,41,0,13,1,1,89,62,41,20,55,33,1,12,443,1914,0,0,29.33,30.03,3.8,6,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,2007,7,30,7/1
31/07/2007,92,2,89,69,44,60,37,1,15,0,29.39,30.02,4,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,44,0,13,1,1,91,68,45,24,61,37,1,16,444,1913,0,0,29.33,30.04,3.3,4,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,2007,7,31,7/1
01/08/2007,93,2,91,69,45,63,39,1,16,0,29.34,29.98,2.1,13,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,45,0,13,1,1,92,69,46,26,62,38,1,17,445,1911,0,0,29.29,30,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,2007,8,1,1/8
02/08/2007,94,2,91,73,47,66,41,1,18,0,29.31,29.95,6.5,23,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,47,0,12,1,1,91,70,46,26,66,40,1,17,446,1910,0,0,29.26,29.97,5.5,26,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,1,2007,8,2,2/8
03/08/2007,95,2,88,73,46,58,36,1,17,0,29.36,30,3.3,6,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,46,0,11,1,1,90,69,45,25,56,35,1,16,447,1909,0,0,29.31,30.02,2.7,3,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2007,8,3,3/8
04/08/2007,96,2,81,68,40,58,34,1,11,0.02,29.36,30.01,5.9,9,6.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,81,40,0.02,12,1,1,81,64,38,18,58,33,1,9,448,1908,0,0.03,29.31,30.03,5.7,8,6.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,2007,8,4,4/8
05/08/2007,97,2,88,68,43,71,41,1,14,0.97,29.15,29.79,7,22,10.2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,88,43,0.97,12,1,1,88,67,43,23,71,42,1,14,449,1907,0,1.43,29.08,29.81,5.4,21,9.6,0,1,0,0,0,0,1,0,1,0,0,0,1,0,11,1,2007,8,5,5/8
06/08/2007,98,2,85,75,45,72,43,1,16,0.05,29.17,29.81,2.6,10,4.6,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,85,45,0.05,11,1,1,88,74,46,26,72,43,1,17,450,1906,0,0.26,29.13,29.83,1.6,10,4.9,0,1,0,0,0,0,1,0,1,0,0,0,1,0,11,1,2007,8,6,6/8
07/08/2007,99,2,92,73,48,73,45,1,19,0.06,29.11,29.74,6.3,24,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92,48,0.06,10,1,1,91,72,47,27,73,45,1,18,451,1904,0,1.31,29.06,29.76,6.2,25,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11,1,2007,8,7,7/8
08/08/2007,100,2,87,74,46,72,43,1,17,0.09,29.18,29.81,1.5,4,6.4,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,87,46,0.09,11,1,1,87,73,45,25,71,42,1,16,452,1903,0,0.06,29.13,29.83,3,3,6.9,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12,1,2007,8,8,8/8
09/08/2007,101,2,85,73,44,71,42,1,15,0.46,29.19,29.82,3.1,27,6.3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,85,44,0.46,11,1,1,84,72,43,23,71,42,1,14,453,1902,0,0.05,29.13,29.84,2.5,29,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,1,2007,8,9,9/8
10/08/2007,102,2,86,73,45,69,41,1,16,0,29.32,29.94,3,6,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,45,0,11,1,1,86,70,43,23,68,41,1,14,454,1900,0,0,29.26,29.96,4.5,2,5.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1,2007,8,10,10/8
11/08/2007,103,2,88,68,43,65,39,1,14,0,29.38,30,3.1,20,3.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,88,43,0,10,1,1,89,67,43,23,65,39,1,14,455,1859,0,0,29.31,30.02,3.2,19,3.9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13,1,2007,8,11,11/8
12/08/2007,104,2,87,68,43,67,39,1,14,0.23,29.4,30.04,1.9,6,6.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,87,43,0.23,10,1,1,88,67,43,23,67,40,1,14,456,1858,0,0.29,29.34,30.06,1.7,6,5.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,2007,8,12,12/8
13/08/2007,105,2,80,69,40,54,32,1,11,0,29.44,30.08,6.9,8,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,40,0,10,1,1,81,65,38,18,57,33,1,9,457,1856,0,0,29.39,30.11,6.2,6,6.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1,2007,8,13,8/1
14/08/2007,106,2,84,65,40,66,38,1,11,0.45,29.29,29.92,6.4,23,9,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,84,40,0.45,11,1,1,84,65,40,21,67,39,1,11,458,1855,0,0.41,29.23,29.93,5.9,25,8,0,1,0,0,0,0,0,0,1,0,0,1,1,0,14,1,2007,8,14,8/1
15/08/2007,107,2,81,72,42,69,40,1,13,0.83,29.23,29.87,4.9,6,7.1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,81,42,0.83,12,1,1,80,71,41,22,67,39,1,12,459,1854,0,0.23,29.17,29.89,3.4,7,5.8,0,1,0,0,0,0,0,0,1,0,0,0,1,0,15,1,2007,8,15,8/1
16/08/2007,108,2,77,67,37,65,37,1,8,0,29.33,29.95,3.5,1,5.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77,37,0,12,1,1,77,65,36,1,64,36,1,7,500,1852,0,0,29.28,29.97,3.6,1,5.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,1,2007,8,16,8/1
17/08/2007,109,2,80,65,38,54,31,1,9,0,29.46,30.08,6.1,31,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,38,0,11,1,1,79,60,35,10,54,30,1,6,501,1851,0,0,29.41,30.1,5.9,32,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,2007,8,17,8/1
18/08/2007,110,2,69,60,30,54,27,1,1,0.42,29.48,30.15,6.1,13,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,69,30,0.42,11,1,1,68,59,29,16,54,27,2,1,502,1849,0,0.09,29.44,30.16,6.4,12,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1,2007,8,18,8/1
19/08/2007,111,2,69,62,31,63,33,1,2,1.33,29.3,29.98,5.5,10,7.5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,69,31,1.33,12,1,1,68,62,30,14,62,33,1,1,503,1848,0,1.33,29.24,29.99,6,10,7.4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,16,1,2007,8,19,8/1
20/08/2007,112,2,76,68,37,69,39,1,8,0.48,29.21,29.85,2.4,20,5.9,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,76,37,0.48,13,1,1,78,68,38,20,68,38,1,9,504,1846,0,0.91,29.15,29.87,0.5,12,5.7,0,1,0,0,0,0,0,0,1,0,0,0,1,0,17,1,2007,8,20,8/1
21/08/2007,113,2,85,69,42,70,41,1,13,0.01,29.26,29.89,3.5,17,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85,42,0.01,13,1,1,87,69,43,25,70,41,1,14,505,1845,0,0,29.21,29.91,3.8,18,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,17,1,2007,8,21,8/1
22/08/2007,114,2,90,70,45,70,42,1,16,0.88,29.29,29.93,5.1,21,8.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,90,45,0.88,14,1,1,90,69,45,27,71,42,1,16,506,1843,0,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,1,0,0,1,1,0,18,1,2007,8,22,8/1
23/08/2007,115,2,89,70,45,69,40,1,16,1.96,29.21,29.86,6.7,21,9.1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,89,45,1.96,13,1,1,87,69,43,25,69,40,1,14,508,1842,0,2.35,29.15,29.87,9.6,21,11.7,0,1,0,0,0,0,0,0,1,0,0,1,1,1,18,1,2007,8,23,8/1
24/08/2007,116,2,81,69,40,67,38,1,11,0.2,29.16,29.81,5.5,25,7.3,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,81,40,0.2,14,1,1,80,69,40,22,67,38,1,11,509,1840,0,0.24,29.11,29.82,5.8,25,7.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,1,2007,8,24,8/1
25/08/2007,117,2,76,65,36,63,35,1,7,0.25,29.29,29.91,2.4,3,6.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,76,36,0.25,15,1,1,79,64,37,20,63,35,1,8,510,1839,0,0.34,29.23,29.93,3,36,5.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,1,2007,8,25,8/1
26/08/2007,118,2,78,61,35,55,31,1,6,0,29.44,30.07,3.7,11,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,35,0,15,1,1,79,60,35,18,55,30,1,6,511,1837,0,0,29.38,30.08,3.6,11,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,2007,8,26,8/1
27/08/2007,119,2,79,63,36,59,33,1,7,0,29.41,30.06,6.4,16,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,36,0,15,1,1,79,60,35,18,60,33,1,6,512,1835,0,0,29.36,30.07,6.5,17,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,2007,8,27,8/1
28/08/2007,120,2,90,69,45,65,39,1,16,0,29.34,29.98,7.8,21,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,45,0,15,1,1,91,67,44,27,66,39,1,15,513,1834,0,0,29.28,29.99,9,20,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,2007,8,28,8/1
29/08/2007,121,2,86,69,43,64,38,1,14,0,29.39,30.02,5.3,3,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,43,0,15,1,1,85,68,42,25,65,38,1,13,514,1832,0,0,29.34,30.04,5.6,3,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,2007,8,29,8/1
30/08/2007,122,2,75,60,33,54,30,1,4,0,29.51,30.15,10.8,3,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,33,0,14,1,1,75,57,31,12,54,29,1,2,515,1831,0,0,29.47,30.18,9.1,2,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,2007,8,30,8/1
31/08/2007,123,2,76,57,32,54,29,1,3,0,29.52,30.17,3,6,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,32,0,13,1,1,77,57,32,10,52,28,1,3,516,1829,0,0,29.47,30.19,3.9,4,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,2007,8,31,8/1
01/09/2007,124,2,79,60,35,56,31,1,6,0,29.54,30.2,4.4,11,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,35,0,12,1,1,81,57,34,19,55,30,1,5,517,1827,0,0,29.49,30.22,4.2,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,2007,9,1,1/9
02/09/2007,125,2,84,62,38,56,32,1,9,0,29.47,30.13,4.8,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,38,0,12,1,1,85,61,38,23,57,32,1,9,518,1826,0,0,29.41,30.15,4.2,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,2007,9,2,2/9
03/09/2007,126,2,88,64,41,61,36,1,12,0,29.42,30.07,3,25,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,41,0,12,1,1,88,66,42,27,61,36,1,13,519,1824,0,0,29.36,30.09,2,27,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,2007,9,3,3/9
04/09/2007,127,2,90,67,44,59,36,1,15,0,29.34,29.99,2.2,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,44,0,12,1,1,89,63,41,26,60,35,1,12,520,1822,0,0,29.28,30,2.8,22,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,2007,9,4,4/9
05/09/2007,128,2,91,72,47,62,38,1,18,0,29.31,29.94,6.4,19,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,47,0,12,1,1,90,66,43,29,63,38,1,14,521,1821,0,0,29.24,29.96,6.4,19,6.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,1,2007,9,5,5/9
06/09/2007,129,2,84,74,44,66,39,1,15,0.08,29.27,29.91,12.8,20,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,84,44,0.08,12,1,1,82,73,43,29,67,39,1,14,522,1819,0,0.18,29.21,29.92,11.9,20,12.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,19,1,2007,9,6,6/9
07/09/2007,130,2,84,71,43,67,39,1,14,0.67,29.21,29.84,9.5,23,13,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,84,43,0.67,13,1,1,84,70,42,28,68,39,1,13,523,1817,0,0.19,29.15,29.85,10.4,23,13.9,0,1,0,0,0,0,1,0,1,0,0,0,1,0,20,1,2007,9,7,7/9
08/09/2007,131,2,78,68,38,58,33,1,9,0,29.34,29.98,8.4,5,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,38,0,13,1,1,78,64,36,23,57,32,1,7,524,1815,0,0,29.3,30,6,5,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,2007,9,8,8/9
09/09/2007,132,2,79,63,36,59,33,1,7,0,29.41,30.03,10.1,3,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,36,0,13,1,1,80,63,37,24,59,32,1,8,525,1814,0,0,29.36,30.06,9.2,3,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,2007,9,9,9/9
10/09/2007,133,2,73,55,29,59,31,2,1,0.25,29.34,30.01,7.4,3,9.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,73,29,0.25,13,1,1,74,54,29,10,58,29,2,1,526,1812,0,0.36,29.3,30.04,7.2,2,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19,1,2007,9,10,10/9
11/09/2007,134,2,71,51,26,44,21,25,1,0,29.26,29.91,12.1,29,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,26,0,13,1,1,71,50,26,12,44,21,25,1,527,1810,0,0,29.2,29.92,11.7,29,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,2007,9,11,11/9
12/09/2007,135,2,66,46,21,43,19,30,1,0,29.46,30.11,1.9,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,21,0,13,1,1,67,46,22,16,42,18,29,1,528,1809,0,0,29.4,30.12,1.8,3,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,2007,9,12,12/9
13/09/2007,136,2,79,53,31,43,23,1,2,0,29.3,29.98,7.1,20,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,31,0,13,1,1,78,50,29,1,45,23,2,1,529,1807,0,0,29.23,29.99,8.3,19,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,2007,9,13,9/1
14/09/2007,137,2,67,47,22,40,18,29,1,0,29.41,30.04,11.7,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,22,0,13,1,1,66,45,21,16,39,17,30,1,530,1805,0,0,29.36,30.05,12.1,32,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,2007,9,14,9/1
15/09/2007,138,2,62,42,17,35,14,6,1,0,29.62,30.28,1.1,35,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,17,0,13,1,1,61,39,15,6,33,12,8,1,531,1803,0,0,29.56,30.28,1.4,33,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,2007,9,15,9/1
16/09/2007,139,2,72,49,26,38,19,25,1,0,29.52,30.2,7.7,18,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,26,0,13,1,1,71,44,23,14,40,18,28,1,532,1760,0,0,29.46,30.19,6.8,18,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,2007,9,16,9/1
17/09/2007,140,2,80,55,33,48,26,1,4,0,29.46,30.12,10.6,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,33,0,13,1,1,80,52,31,20,49,26,1,2,533,1758,0,0,29.39,30.12,11.7,17,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,2007,9,17,9/1
18/09/2007,141,2,89,66,43,57,34,1,14,0,29.41,30.05,12.5,19,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,43,0,12,1,1,88,63,41,30,58,34,1,12,535,1756,0,0,29.34,30.06,12.9,19,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,2007,9,18,9/1
19/09/2007,142,2,84,68,41,59,34,1,12,0,29.47,30.09,3.5,25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,41,0,11,1,1,84,65,40,30,59,34,1,11,536,1755,0,0,29.41,30.11,5,26,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,2007,9,19,9/1
20/09/2007,143,2,76,63,35,59,33,1,6,0,29.44,30.1,5.6,8,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,35,0,11,1,1,78,60,34,25,59,32,1,5,537,1753,0,0,29.39,30.12,5.3,7,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2007,9,20,9/1
21/09/2007,144,2,90,68,44,59,35,1,15,0,29.23,29.89,9.8,22,11.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90,44,0,11,1,1,88,64,41,32,59,35,1,12,538,1751,0,0,29.18,29.9,10.3,21,12.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,1,2007,9,21,9/1
22/09/2007,145,2,72,58,30,45,24,1,1,0,29.48,30.1,4.3,1,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,30,0,10,1,1,74,51,28,19,43,22,13,1,539,1749,0,0,29.42,30.12,2.6,3,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,2007,9,22,9/1
23/09/2007,146,2,83,55,34,50,28,1,5,0,29.49,30.15,5.9,12,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,34,0,10,1,1,84,50,32,24,50,27,1,3,540,1748,0,0,29.43,30.16,4.6,13,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,2007,9,23,9/1
24/09/2007,147,2,91,71,46,62,38,1,17,0,29.34,29.98,10,19,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,46,0,10,1,1,90,68,44,36,63,37,1,15,541,1746,0,0,29.27,29.99,11.4,19,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,2007,9,24,9/1
25/09/2007,148,2,83,67,40,66,38,1,11,0.01,29.29,29.93,7.3,23,9.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,83,40,0.01,10,1,1,85,63,39,31,65,38,1,10,542,1744,0,0.27,29.23,29.95,7.9,23,10.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,14,1,2007,9,25,9/1
26/09/2007,149,2,68,55,27,51,25,24,1,0.14,29.37,30.02,4.8,2,7.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,68,27,0.14,11,1,1,69,53,26,19,50,24,25,1,543,1742,0,0.09,29.31,30.03,4.3,1,6.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1,2007,9,26,9/1
27/09/2007,150,2,74,52,28,49,24,13,1,0,29.31,29.97,4.5,25,5.8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,74,28,0,12,1,1,75,49,27,20,49,24,24,1,544,1741,0,0,29.26,29.97,4.9,24,6.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,1,2007,9,27,9/1
28/09/2007,151,2,73,53,28,46,23,13,1,0,29.52,30.16,3.1,7,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,28,0,11,1,1,73,53,28,22,46,22,13,1,545,1739,0,0,29.47,30.17,2.3,4,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,2007,9,28,9/1
29/09/2007,152,2,82,52,32,45,24,1,3,0,29.57,30.23,8.4,17,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,32,0,10,1,1,80,50,30,24,46,24,1,1,546,1737,0,0,29.5,30.23,9.5,17,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,2007,9,29,9/1
