"Station","Date","Tmax","Tmin","Tavg","Depart","DewPoint","WetBulb","Heat","Cool","Sunrise","Sunset","SnowFall","PrecipTotal","StnPressure","SeaLevel","ResultSpeed","ResultDir","AvgSpeed","BCFG","BR","DZ","FG","FG.","FU","HZ","MIFG","RA","SN","SQ","TS","TSRA","VCTS","RA45","PT45_gt05"
1,2010-08-10,89,75,47,27,71,43,1,18,454,1900,0,0,29.23,29.93,4.4,7,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2010-08-11,90,75,48,28,70,43,1,19,455,1859,0,0,29.13,29.84,4.2,28,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2010-08-12,92,74,48,28,70,43,1,19,456,1858,0,0,29.13,29.83,3.3,10,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2010-08-13,92,73,48,28,70,43,1,19,457,1856,0,0.25,29.07,29.78,7.2,18,7.6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12,1
1,2010-08-14,88,72,45,26,69,42,1,16,458,1855,0,0,29.11,29.82,3.6,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2010-08-15,83,66,40,21,62,36,1,11,459,1854,0,0,29.21,29.9,8.1,29,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2010-08-16,80,63,37,18,54,31,1,8,500,1852,0,0,29.31,30.01,8.6,28,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2010-08-17,79,64,37,18,57,32,1,8,501,1851,0,0.03,29.36,30.07,4.5,30,6.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1
1,2010-08-18,84,63,39,20,61,35,1,10,502,1849,0,0.05,29.29,30.02,1.5,20,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,1
1,2010-08-19,88,66,42,24,65,38,1,13,503,1848,0,0,29.18,29.91,4.6,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1,2010-08-20,92,71,47,29,68,41,1,18,504,1846,0,0.03,29.11,29.81,10.5,19,11.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,1
1,2010-08-21,86,71,44,26,69,41,1,15,505,1845,0,0.45,29.13,29.83,2.6,33,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15,1
1,2010-08-22,81,68,40,22,64,36,1,11,506,1843,0,0,29.35,30.05,7.9,3,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1,2010-08-23,80,65,38,20,63,36,1,9,508,1842,0,0,29.34,30.06,6,4,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1,2010-08-24,84,64,39,21,62,35,1,10,509,1840,0,0,29.29,30.02,1.2,4,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1,2010-08-25,79,61,35,18,51,28,1,6,510,1839,0,0,29.38,30.08,9.8,32,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2010-08-26,79,59,34,1,52,28,1,5,511,1837,0,0,29.44,30.16,0.8,6,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2010-08-27,86,59,38,21,56,32,1,9,512,1835,0,0,29.39,30.11,8.6,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2010-08-28,88,65,42,25,54,32,1,13,513,1834,0,0,29.36,30.08,10.5,19,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2010-08-29,94,71,48,31,66,40,1,19,514,1832,0,0,29.39,30.1,10.6,19,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2010-08-30,88,74,46,29,67,41,1,17,515,1831,0,0,29.39,30.13,14.1,19,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2010-08-31,93,75,49,33,68,42,1,20,516,1829,0,0,29.28,30.01,14.7,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2010-09-01,81,71,41,26,68,39,1,12,517,1827,0,0.17,29.21,29.91,6.2,23,7.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,1
1,2010-09-02,83,65,39,24,68,39,1,10,518,1826,0,1.55,29.09,29.81,5.6,21,6.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,14,1
1,2010-09-03,70,56,28,13,52,26,13,1,519,1824,0,0,29.11,29.82,15.3,28,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1,2010-09-04,68,51,25,16,44,20,26,1,520,1822,0,0,29.25,29.96,11.3,29,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1,2010-09-05,76,49,28,12,50,25,13,1,521,1821,0,0,29.21,29.95,7.9,20,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1
1,2010-09-06,82,66,39,25,52,30,1,10,522,1819,0,0,29.12,29.83,14.2,20,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1,2010-09-07,77,58,33,19,49,27,1,4,523,1817,0,0,29.21,29.9,17.4,25,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2010-09-08,71,51,26,13,48,23,25,1,524,1815,0,0,29.39,30.09,3.9,32,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2010-09-09,67,50,24,15,49,23,27,1,525,1814,0,0,29.36,30.09,5.7,3,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2010-09-10,72,55,29,10,51,27,2,1,526,1812,0,0,29.24,29.98,8.3,9,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2010-09-11,75,58,32,20,55,28,1,3,527,1810,0,0.24,29.15,29.87,1.9,24,9.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,14,1
1,2010-09-12,83,54,34,22,51,28,1,5,528,1809,0,0,29.29,30,7.5,26,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1,2010-09-13,82,57,35,23,50,28,1,6,529,1807,0,0,29.29,30.01,4.9,31,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2010-09-14,77,54,31,20,49,26,1,2,530,1805,0,0,29.38,30.1,3.8,5,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2010-09-15,75,59,32,21,54,29,1,3,531,1803,0,0,29.25,30.01,7.6,12,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2010-09-16,69,53,26,11,56,28,25,1,532,1760,0,0.16,29.19,29.88,6.6,33,11.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1
1,2010-09-17,74,49,27,10,50,25,24,1,533,1758,0,0,29.36,30.07,3.8,19,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1,2010-09-18,65,58,27,10,55,27,24,1,535,1756,0,0.35,29.42,30.13,3.9,3,6.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10,1
1,2010-09-19,67,55,26,10,49,24,25,1,536,1755,0,0,29.46,30.18,7.1,4,7.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1
1,2010-09-20,75,62,34,25,60,32,1,5,537,1753,0,0,29.29,30.04,4.5,12,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1,2010-09-21,88,68,43,34,64,37,1,14,538,1751,0,0.05,29.16,29.87,10.8,22,11.6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,1
1,2010-09-22,74,63,34,25,61,32,1,5,539,1749,0,0,29.31,30.02,2.8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1,2010-09-23,89,65,42,34,62,37,1,13,540,1748,0,0,29.15,29.88,16.6,20,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1,2010-09-24,80,56,33,25,54,28,1,4,541,1746,0,0.26,29.18,29.88,15.6,25,17.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12,1
1,2010-09-25,60,52,21,13,43,18,30,1,542,1744,0,0,29.4,30.11,6.8,36,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2010-09-26,60,50,20,13,45,18,3,1,543,1742,0,0,29.4,30.13,9.5,2,10.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1
1,2010-09-27,65,48,22,11,45,19,29,1,544,1741,0,0,29.18,29.95,1.4,2,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2010-09-28,71,46,24,18,45,21,27,1,545,1739,0,0,29.07,29.8,2.5,2,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2010-09-29,75,52,29,23,48,24,2,1,546,1737,0,0,29.09,29.81,5.4,22,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2010-09-30,74,52,28,22,49,24,13,1,547,1735,0,0,29.23,29.93,8.3,36,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2010-10-01,73,48,26,21,44,21,25,1,548,1734,0,0.08,29.31,30.04,4.2,29,6.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13,1
1,2010-10-02,57,45,16,15,41,15,7,1,549,1732,0,0.26,29.47,30.18,15.2,36,15.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1
1,2010-10-03,56,42,14,16,39,13,9,1,550,1730,0,0.08,29.64,30.36,10.3,1,11.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,1
1,2010-10-04,60,38,14,16,39,14,9,1,552,1729,0,0,29.65,30.38,2.4,2,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2010-10-05,68,39,19,11,38,15,4,1,553,1727,0,0,29.59,30.33,1.3,32,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2010-10-06,78,46,27,24,44,22,24,1,554,1725,0,0,29.33,30.07,7,28,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2010-10-07,76,49,28,25,39,19,13,1,555,1724,0,0,29.36,30.08,5.8,30,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2010-10-08,79,48,29,26,40,21,2,1,556,1722,0,0,29.31,30.03,7,24,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2010-10-09,86,55,36,34,52,28,1,7,557,1720,0,0,29.25,29.98,2.5,24,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2010-10-10,84,57,36,34,50,28,1,7,558,1719,0,0,29.16,29.89,4,25,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2010-10-11,82,54,33,32,52,27,1,4,559,1717,0,0,29.12,29.83,2.2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2010-10-12,76,52,29,28,54,27,2,1,600,1715,0,0,29.21,29.92,3.3,6,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2010-10-13,66,47,22,22,46,21,29,1,602,1714,0,0.1,29.35,30.06,7.2,35,8.6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,1
1,2010-10-14,66,43,20,20,32,14,3,1,603,1712,0,0,29.21,29.96,7.2,27,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2010-10-15,63,44,19,19,41,16,4,1,604,1711,0,0,29.34,30.06,6.4,1,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2010-10-16,71,40,21,22,39,17,30,1,605,1709,0,0,29.31,30.04,8,23,9.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2010-10-17,65,47,21,22,36,15,30,1,606,1707,0,0,29.35,30.08,3.7,1,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
1,2010-10-18,61,43,17,19,40,16,6,1,607,1706,0,0,29.29,30.02,5,4,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
1,2010-10-19,60,39,15,1,35,12,8,1,608,1704,0,0,29.23,29.98,6.1,27,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
1,2010-10-20,70,44,22,25,35,15,29,1,610,1703,0,0,29.03,29.76,10.2,26,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
1,2010-10-21,56,38,12,11,30,9,11,1,611,1701,0,0,29.25,29.96,9.4,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
1,2010-10-22,64,33,14,1,31,11,9,1,612,1660,0,0.02,29.34,30.07,5.8,21,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
1,2010-10-23,65,54,25,29,47,22,26,1,613,1658,0,0.1,29.2,29.94,10,21,11.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11,0
1,2010-10-24,72,54,28,32,53,26,13,1,614,1657,0,0.05,28.98,29.74,8.4,21,9.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12,0
1,2010-10-25,72,56,29,34,56,29,2,1,616,1656,0,0,28.74,29.5,11.6,19,12.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0
1,2010-10-26,70,54,27,32,47,22,24,1,617,1654,0,0.24,28.55,29.25,24.1,21,26.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12,0
1,2010-10-27,65,43,19,24,32,13,4,1,618,1653,0,0,28.92,29.59,21.8,24,23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
1,2010-10-28,46,39,8,12,31,7,16,1,619,1651,0,0,29.43,30.1,13.7,28,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
1,2010-10-29,50,31,6,14,27,5,18,1,620,1650,0,0,29.48,30.24,6.2,24,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
1,2010-10-30,63,42,18,25,32,11,5,1,622,1649,0,0,29.14,29.88,6.5,25,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
1,2010-10-31,52,36,9,10,30,7,15,1,623,1647,0,0,29.49,30.2,5.8,1,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
1,2011-05-01,63,47,20,20,37,16,3,1,448,1849,0,0,29.26,29.95,11.4,26,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
1,2011-05-02,59,42,16,11,31,11,7,1,447,1850,0,0,29.46,30.17,5.3,36,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
1,2011-05-03,50,37,9,2,31,7,15,1,446,1851,0,0,29.5,30.23,6.7,3,7.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0
1,2011-05-04,59,37,13,14,29,9,10,1,444,1852,0,0,29.63,30.37,4.6,3,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
1,2011-05-05,63,35,14,14,40,15,9,1,443,1853,0,0.06,29.33,30.12,10.9,20,11.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11,0
1,2011-05-06,68,44,21,19,39,17,30,1,442,1855,0,0,29.11,29.87,6.8,28,7.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0
1,2011-05-07,60,43,17,11,44,17,6,1,441,1856,0,0,29.13,29.85,5.1,5,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
1,2011-05-08,68,39,19,10,43,18,4,1,439,1857,0,0,29.27,29.98,6.6,6,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
1,2011-05-09,73,47,25,22,45,22,26,1,438,1858,0,0,29.15,29.89,14.3,11,14.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0
1,2011-05-10,90,62,41,38,61,35,1,12,437,1859,0,0,29,29.72,6.2,14,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
1,2011-05-11,87,63,40,36,66,37,1,11,436,1860,0,0.13,29.1,29.8,3.5,14,6.6,0,1,0,0,0,0,1,0,0,0,0,1,1,0,11,0
1,2011-05-12,86,58,37,33,63,35,1,8,435,1901,0,0.29,29.08,29.79,5.6,19,8.1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,11,0
1,2011-05-13,77,47,27,22,54,25,24,1,434,1902,0,0.02,29,29.73,10.1,3,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12,0
1,2011-05-14,53,45,14,17,47,17,9,1,433,1903,0,0.31,29.01,29.73,16.7,2,16.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13,0
1,2011-05-15,46,41,9,6,36,10,15,1,432,1904,0,0.31,29.15,29.86,21.4,2,21.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13,0
1,2011-05-16,52,37,10,6,30,9,14,1,431,1905,0,0,29.28,30.01,13.5,2,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
1,2011-05-17,60,40,15,17,33,12,8,1,430,1906,0,0,29.21,29.96,12.2,3,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
1,2011-05-18,57,49,18,15,48,18,5,1,429,1907,0,0.07,29.16,29.89,6.2,2,7.1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,12,0
1,2011-05-19,72,49,26,19,53,25,25,1,428,1908,0,0,29.29,30,3.6,2,5.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12,0
1,2011-05-20,73,50,27,19,54,26,24,1,427,1909,0,0,29.3,30.03,5.5,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0
1,2011-05-21,75,50,28,20,59,31,13,1,426,1910,0,0.01,29.13,29.87,7,15,8.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0
1,2011-05-22,87,61,39,31,60,33,1,10,425,1911,0,0.58,28.95,29.7,10.3,19,11.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,13,1
1,2011-05-23,79,60,35,27,59,33,1,6,425,1912,0,0,28.92,29.62,10,25,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2011-05-24,66,47,22,13,47,20,29,1,424,1913,0,0.11,29.15,29.86,12,4,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2011-05-25,67,47,22,13,52,22,29,1,423,1914,0,2.24,28.92,29.67,10.7,3,11.7,0,1,0,0,0,0,0,0,1,0,0,0,1,0,14,1
1,2011-05-26,49,43,11,8,40,12,12,1,422,1915,0,1.06,29.15,29.84,17.7,2,17.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15,1
1,2011-05-27,58,40,14,5,41,15,9,1,422,1916,0,0,29.21,29.93,7.3,5,8.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1
1,2011-05-28,62,51,22,14,55,24,29,1,421,1916,0,0.12,29.1,29.83,6,18,6.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16,1
1,2011-05-29,70,52,26,11,59,29,25,1,421,1917,0,1.88,29.16,29.86,3.6,11,5.7,0,1,0,1,1,0,0,0,1,0,0,1,0,0,17,1
1,2011-05-30,88,56,37,26,65,38,1,8,420,1918,0,0,29.26,29.97,12.4,20,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2011-05-31,85,69,42,31,64,37,1,13,420,1919,0,0.08,29.34,30.04,12.4,22,13.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,1
1,2011-06-01,81,59,35,24,49,28,1,6,419,1920,0,0,29.44,30.17,10.7,27,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2011-06-02,69,56,28,1,44,22,13,1,419,1920,0,0.02,29.45,30.19,9,6,9.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,1
1,2011-06-03,87,55,36,25,62,36,1,7,418,1921,0,0.01,29.31,30.04,10.8,17,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
1,2011-06-04,92,64,43,32,64,37,1,14,418,1922,0,0.18,29.31,30.02,1.4,26,8.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,1
1,2011-06-05,85,60,38,26,55,31,1,9,417,1923,0,0,29.36,30.08,3.1,7,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
1,2011-06-06,93,60,42,29,64,38,1,13,417,1923,0,0,29.15,29.89,8.5,20,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2011-06-07,96,75,51,38,65,41,1,22,417,1924,0,0,29.11,29.82,10.3,23,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1,2011-06-08,95,66,46,33,64,40,1,17,417,1925,0,0.17,29.13,29.81,11.6,24,13.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1
1,2011-06-09,69,50,25,14,52,24,26,1,416,1925,0,0.93,29.28,30,8,4,12.5,0,1,0,0,0,0,0,0,1,0,0,0,1,0,16,1
1,2011-06-10,69,51,25,15,56,26,26,1,416,1926,0,0.52,29.21,29.94,6.4,3,8,0,1,0,0,0,0,1,0,1,0,0,0,0,0,17,1
1,2011-06-11,62,52,22,2,54,24,29,1,416,1926,0,0.03,29.24,29.95,4.7,5,5.7,0,1,1,1,1,0,0,0,1,0,0,0,0,0,18,1
1,2011-06-12,64,50,22,3,45,21,29,1,416,1927,0,0,29.38,30.1,8.3,3,8.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,1
1,2011-06-13,72,54,28,13,43,22,13,1,416,1927,0,0,29.39,30.11,7.5,6,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
1,2011-06-14,77,53,30,11,49,25,1,1,416,1928,0,0,29.25,30.01,7.8,9,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
1,2011-06-15,71,57,29,12,59,30,2,1,416,1928,0,0.8,29,29.73,9.2,15,11.2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,19,1
1,2011-06-16,81,61,36,20,59,32,1,7,416,1929,0,0.04,29.05,29.76,5.5,29,7.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,20,1
1,2011-06-17,82,60,36,20,60,33,1,7,416,1929,0,0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
1,2011-06-18,84,61,38,21,62,34,1,9,416,1929,0,0,29.1,29.82,4.6,6,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
1,2011-06-19,81,63,37,20,65,37,1,8,416,1930,0,0,29.03,29.75,4.1,11,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
1,2011-06-20,79,65,37,20,67,38,1,8,416,1930,0,0.18,29.01,29.72,6.2,16,8.1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,18,1
1,2011-06-21,89,66,43,26,70,41,1,14,416,1930,0,0.45,28.92,29.64,11.5,18,12.1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,19,1
1,2011-06-22,73,64,34,1,63,34,1,5,417,1931,0,0.02,28.89,29.59,12.6,21,13.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,1
1,2011-06-23,71,62,32,11,59,31,1,3,417,1931,0,0.01,28.9,29.6,11.4,26,12.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,20,1
1,2011-06-24,68,60,29,15,56,28,2,1,417,1931,0,0,29.08,29.76,9.4,29,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
1,2011-06-25,79,58,34,10,53,29,1,5,417,1931,0,0,29.21,29.92,2.5,10,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
1,2011-06-26,81,57,34,10,53,29,1,5,418,1931,0,0,29.23,29.94,5.8,9,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
1,2011-06-27,81,65,38,20,63,36,1,9,418,1931,0,0.03,29.08,29.8,6.9,21,10.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,20,1
1,2011-06-28,81,63,37,19,54,30,1,8,419,1931,0,0,29.28,29.98,9.1,30,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
1,2011-06-29,81,59,35,1,56,31,1,6,419,1931,0,0,29.35,30.06,3.7,8,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
1,2011-06-30,88,60,39,20,62,36,1,10,419,1931,0,0,29.28,30,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
1,2011-07-01,89,72,46,27,62,37,1,17,420,1931,0,0,29.24,29.96,14.3,18,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
1,2011-07-02,94,71,48,29,70,43,1,19,420,1931,0,0,29.25,29.95,3.9,24,8.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2011-07-03,84,69,42,23,57,34,1,13,421,1931,0,0,29.28,29.98,4.7,2,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2011-07-04,89,65,42,23,55,33,1,13,422,1930,0,0,29.26,29.97,2.9,5,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2011-07-05,91,68,45,26,60,37,1,16,422,1930,0,0,29.25,29.96,5.2,28,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2011-07-06,86,70,43,24,61,36,1,14,423,1930,0,0,29.27,29.97,5.7,4,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1,2011-07-07,82,63,38,19,53,31,1,9,423,1930,0,0,29.22,29.95,5.1,7,6.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1
1,2011-07-08,86,61,39,19,51,31,1,10,424,1929,0,0,29.17,29.88,5.1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2011-07-09,91,61,41,21,58,35,1,12,425,1929,0,0,29.21,29.92,5.2,19,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1,2011-07-10,91,74,48,28,68,41,1,19,425,1929,0,0,29.18,29.89,9.3,19,9.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,1
1,2011-07-11,88,71,45,25,71,43,1,16,426,1928,0,0.39,29.12,29.82,5.5,25,8.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,1
1,2011-07-12,87,70,44,24,63,38,1,15,427,1928,0,0.01,29.25,29.94,5.6,2,7.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,1
1,2011-07-13,74,63,34,12,57,31,1,5,428,1927,0,0,29.35,30.06,10.5,4,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2011-07-14,82,59,36,10,56,32,1,7,428,1927,0,0,29.3,30.02,6.5,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2011-07-15,87,70,44,23,60,35,1,15,429,1926,0,0,29.27,29.98,5.4,9,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2011-07-16,89,71,45,24,61,37,1,16,430,1925,0,0,29.32,30.02,3.4,19,4.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,1
1,2011-07-17,95,69,47,26,69,43,1,18,431,1925,0,0,29.35,30.06,6.2,22,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2011-07-18,92,80,51,30,75,47,1,22,432,1924,0,0.01,29.23,29.96,10.6,25,10.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,14,1
1,2011-07-19,93,78,51,30,72,45,1,22,433,1923,0,0,29.17,29.89,4.5,7,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1,2011-07-20,99,73,51,30,73,46,1,22,433,1923,0,0.02,29.08,29.8,9,23,10.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,14,1
