"X","Longitude","Latitude","Season_code_1","Season_code_2","Season_code_3","CULEX_ERRATICUS","CULEX_PIPIENS","CULEX_PIPIENS_RESTUANS","CULEX_RESTUANS","CULEX_SALINARIUS","CULEX_TARSALIS","CULEX_TERRITANS","Sunrise","Sunset","Tmin2","Tavg","Depart","Heat","DewPoint","TrapClusterNum_7","TrapClusterNum_9","TrapClusterNum_1","TrapClusterNum_5","TrapClusterNum_8","TrapClusterNum_6","TrapClusterNum_2","TrapClusterNum_10","TrapClusterNum_4","TrapClusterNum_3","Month_6","Month_8","Month_9","Month_10","Month_7","Month_5","ParasiticIn","Influenza","Tmax2","Tavg2","Heat2","Tmax","Tmin","Cool","StnPressure2","WetBulb2","FG2","BR2","TS","TSRA","TS2","TSRA2","HZ","RA","AvgSpeed2","AvgSpeed","ResultSpeed","RA45","RA45_2","pre45_1_2","pre45_1","PrecipTotal"
4091,-87.696269,41.868142,0,1,0,0,0,2,8,0,0,0,452,1903,69,37,1,1,56,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,79,39,1,78,65,8,29.33,31,0,0,0,0,0,0,0,0,10.8,9.3,8.6,11,15,0,1,0
3615,-87.654234,41.793818,0,1,0,0,0,7,46,0,0,0,416,1930,70,40,23,1,65,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.24,0.72,85,43,1,82,68,11,29.39,36,0,0,0,0,0,1,0,1,9.6,9.5,7.4,19,18,1,1,0.79
1695,-87.559308,41.678618,0,1,0,0,0,6,1,0,0,0,416,1930,66,41,24,1,67,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.28,0.85,88,42,1,86,65,12,29.03,39,0,1,1,1,1,1,0,0,10.5,11.6,7.2,17,17,1,1,3.97
3139,-87.689778,41.986921,0,1,0,0,0,1,0,0,0,0,511,1837,61,36,19,1,58,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0.57,83,37,1,83,59,7,29.32,33,0,0,0,0,0,0,0,0,3.4,3.3,1.9,12,10,0,1,0
605,-87.649642,41.732984,0,1,0,0,3,9,1,0,0,2,451,1904,73,47,27,1,73,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.29,0.67,92,48,1,91,72,18,29.11,45,0,0,0,0,0,0,0,1,8.8,9,6.2,11,10,0,1,1.31
3776,-87.800991,41.95469,0,1,0,0,0,244,338,0,0,0,427,1928,60,36,10,1,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.26,0.58,82,36,1,83,58,7,29.44,31,0,0,0,0,0,0,0,0,5.4,4.8,4,16,19,0,1,0
1717,-87.726549,41.82561,0,1,0,0,0,3,0,0,0,0,418,1931,72,43,25,1,60,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.28,0.85,86,44,1,86,69,14,29.2,36,0,0,0,0,0,0,0,0,8,8.2,6.4,15,15,1,1,0
1424,-87.656913,41.846283,0,0,1,0,1,3,0,0,0,0,552,1729,56,32,28,1,56,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.27,0.77,83,35,1,82,51,3,29.39,31,0,0,0,0,0,0,1,0,5.9,4.6,3.9,12,9,1,1,0
773,-87.760886,41.907645,0,1,0,0,14,11,0,0,0,0,505,1845,69,43,25,1,70,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.29,0.67,85,42,1,87,69,14,29.26,41,0,1,0,0,0,0,1,0,6,6,3.8,17,13,1,1,0
3709,-87.785288,41.923738,0,1,0,0,0,0,7,0,0,0,424,1929,71,43,23,1,71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.26,0.58,87,44,1,86,70,14,29.31,41,0,1,0,1,0,0,0,1,10.5,8.4,7.8,18,21,1,1,0.5
4095,-87.679447,41.801179,0,1,0,0,2,48,24,0,0,0,452,1903,69,37,1,1,56,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,79,39,1,78,65,8,29.33,31,0,0,0,0,0,0,0,0,10.8,9.3,8.6,11,15,0,1,0
285,-87.729384,41.837085,0,1,0,0,1,1,3,1,0,0,432,1924,69,42,21,1,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.29,0.67,85,42,1,85,69,13,29.18,40,0,1,0,1,1,1,0,1,10.6,10.1,9.1,14,15,0,1,1.55
4295,-87.726549,41.82561,0,1,0,0,3,6,0,0,0,0,514,1832,69,43,26,1,64,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,87,43,1,89,66,14,29.36,38,1,1,0,0,0,0,1,0,4.6,4.7,3.9,12,10,0,0,0
2211,-87.60088,41.773215,0,1,0,0,0,11,2,0,0,0,512,1835,62,29,14,2,60,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.6,67,30,1,67,61,1,29.41,32,0,1,0,0,0,0,0,1,11,9.7,9.1,14,13,1,0,0.95
3166,-87.565666,41.704572,0,1,0,0,2,0,3,0,0,0,511,1837,61,36,19,1,58,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0.57,83,37,1,83,59,7,29.32,33,0,0,0,0,0,0,0,0,3.4,3.3,1.9,12,10,0,1,0
3047,-87.807277,42.009876,0,1,0,0,0,1,0,0,0,0,503,1848,67,41,23,1,63,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.25,0.57,86,42,1,87,64,12,29.23,37,0,0,0,0,0,0,0,0,5.8,5.2,3.3,12,9,0,1,0
2886,-87.71188,41.800737,0,1,0,0,0,1,0,0,0,0,442,1915,74,44,23,1,67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.25,0.57,86,45,1,86,71,15,29.34,41,0,1,0,0,0,1,0,0,5.6,5.9,4.3,14,12,1,1,0.7
4177,-87.654234,41.793818,0,1,0,0,12,0,0,0,0,0,459,1854,57,30,15,1,53,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,74,31,1,75,55,1,29.47,27,0,0,0,0,0,0,0,0,5,4.9,4.2,11,12,0,0,0
1980,-87.599862,41.673408,0,1,0,0,4,93,19,0,0,0,440,1917,66,39,18,1,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.26,0.6,84,40,1,84,64,10,29.21,36,0,0,0,0,0,0,0,1,9.6,10.1,9.3,15,13,1,1,0.02
3531,-87.725057,41.951866,0,1,0,0,0,4,39,0,0,0,416,1928,57,32,1,1,51,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.24,0.72,76,32,1,78,56,3,29.4,26,0,0,0,0,0,0,0,0,7.8,7.9,6.6,20,17,1,1,0
105,-87.800991,41.95469,0,1,0,0,0,2,0,0,0,0,419,1931,56,28,16,13,55,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.26,0.8,71,29,2,70,56,1,29.47,29,0,0,0,0,0,0,0,0,8.2,8.3,7.6,18,18,0,1,0
3154,-87.649642,41.732984,0,1,0,0,0,4,1,0,0,0,511,1837,61,36,19,1,58,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.25,0.57,83,37,1,83,59,7,29.32,33,0,0,0,0,0,0,0,0,3.4,3.3,1.9,12,10,0,1,0
2376,-87.777189,41.960616,0,0,1,0,0,0,1,0,0,0,542,1744,60,30,22,1,57,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.26,0.6,70,30,1,70,60,1,29.44,29,0,1,0,0,0,0,0,1,6.3,7.3,5.4,11,10,1,0,0.16
4444,-87.700117,41.932094,0,0,1,0,13,7,1,0,0,0,528,1809,63,37,25,1,59,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.26,0.58,83,38,1,82,62,8,29.34,33,0,0,0,0,0,0,0,1,9.8,9.4,7,10,9,0,0,0
2315,-87.757639,41.964242,0,0,1,0,1,1,0,0,0,1,533,1758,54,26,11,25,52,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.26,0.6,71,28,13,72,50,1,29.51,26,0,0,0,0,0,0,0,0,5.4,4.2,3.4,11,9,1,0,0
1944,-87.736812,41.798697,0,1,0,0,1,3,1,0,0,0,437,1919,62,37,10,1,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.26,0.6,83,38,1,83,61,8,29.14,34,0,0,0,1,0,1,0,1,9.6,9.8,8.9,16,14,1,1,0.14
3348,-87.585413,41.726465,0,0,1,0,8,14,4,0,0,0,532,1760,48,17,4,6,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0.57,59,19,4,58,46,1,29.65,16,0,0,0,0,0,0,0,0,3.7,3.3,1.4,13,13,0,1,0
641,-87.800991,41.95469,0,1,0,0,32,41,3,0,0,0,459,1854,72,41,22,1,67,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.29,0.67,81,42,1,80,71,12,29.23,40,0,1,0,1,1,1,0,1,7.1,5.8,3.4,15,12,0,1,0.23
3651,-87.736812,41.798697,0,1,0,0,0,7,2,0,0,0,418,1931,66,42,24,1,67,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.24,0.72,91,44,1,90,64,13,29.08,38,0,1,0,0,0,0,0,0,6.8,7.2,7.2,20,19,1,1,0.92
4347,-87.807277,42.009876,0,0,1,0,18,15,0,0,0,0,522,1819,62,37,23,1,58,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.26,0.58,85,39,1,86,57,8,29.44,32,0,0,0,0,0,0,0,0,6,6,4.7,11,11,0,0,0
84,-87.694259,41.919343,0,1,0,0,0,0,1,0,0,0,418,1931,73,46,28,1,69,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.26,0.8,91,47,1,92,70,17,29.45,41,0,1,0,1,0,0,1,0,8.1,7.1,6.1,19,18,0,1,0.16
2233,-87.654491,41.891118,0,0,1,0,0,2,2,0,0,0,519,1824,57,31,10,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.26,0.6,75,31,1,75,56,2,29.48,29,0,1,0,0,0,0,0,0,5.9,6,4.7,16,12,1,0,0
4157,-87.707973,41.682587,0,1,0,0,21,19,0,0,0,0,459,1854,57,30,15,1,53,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.26,0.58,74,31,1,75,55,1,29.47,27,0,0,0,0,0,0,0,0,5,4.9,4.2,11,12,0,0,0
3860,-87.742302,41.763733,0,1,0,0,0,9,0,0,0,0,433,1923,75,49,28,1,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.26,0.58,97,51,1,96,71,20,29.17,44,0,0,1,0,1,0,0,0,13.9,14,13.3,12,16,0,1,0.58
3380,-87.716277,41.846075,0,0,1,0,0,0,1,0,0,0,540,1748,48,20,14,3,44,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0.57,62,20,3,62,48,1,29.38,20,0,0,0,0,0,0,0,0,6.4,7,5.9,13,13,0,1,0
2821,-87.71188,41.800737,0,1,0,0,0,2,1,0,0,0,438,1918,73,46,25,1,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.25,0.57,90,47,1,88,73,17,29.25,40,0,0,0,0,0,0,0,0,6.1,6.5,3.4,14,12,1,1,0
2239,-87.60088,41.773215,0,0,1,0,2,2,1,0,0,0,519,1824,57,31,10,1,54,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.26,0.6,75,31,1,75,56,2,29.48,29,0,1,0,0,0,0,0,0,5.9,6,4.7,16,12,1,0,0
24,-87.795585,41.999129,0,1,0,0,0,2,9,0,0,0,417,1923,51,21,17,30,48,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.26,0.8,63,22,29,64,47,1,29.16,21,0,1,0,0,0,0,0,1,8.1,7.6,5.2,16.3162312117209,19.6483478067053,1,1,0.42
2588,-87.64997,41.723195,0,1,0,0,0,4,1,0,0,0,417,1931,60,29,15,2,56,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.23,0.76,68,29,2,68,60,1,29.13,28,0,0,0,0,0,0,0,0,8.7,9.6,9.4,20,16,1,1,0
1530,-87.666343,41.822536,0,1,0,0,4,11,5,0,0,0,419,1920,50,19,2,4,46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.28,0.85,61,21,30,60,48,1,29.42,20,0,1,0,0,0,0,0,1,9.2,8,7.4,12.0883152079486,11.048196270827,1,1,0.12
4023,-87.69181,41.963976,0,1,0,0,1,0,0,0,0,0,445,1911,61,36,10,1,57,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,82,37,1,81,61,7,29.29,31,0,0,0,0,0,0,0,0,7.1,7.8,7.6,11,14,0,1,0
2270,-87.707973,41.682587,0,0,1,0,0,9,1,0,0,0,530,1805,59,36,25,1,55,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.26,0.6,84,37,1,84,58,7,29.4,31,0,0,0,0,0,0,0,0,2.7,2.1,0.1,12,10,1,0,0
3950,-87.694991,41.857402,0,1,0,0,0,1,2,0,0,0,438,1918,58,34,13,1,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.26,0.58,81,35,1,81,57,5,29.39,29,0,0,0,0,0,0,0,0,3.9,5.1,4.1,9,13,0,1,0
1581,-87.66214,42.010412,0,1,0,0,0,0,2,0,0,0,417,1923,47,27,11,24,44,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.28,0.85,80,29,2,79,44,1,29.23,23,0,0,0,0,0,0,0,0,7.2,6.7,5.8,13.1155290375629,12.0216409366304,1,1,0
3979,-87.585413,41.726465,0,1,0,0,0,0,4,0,0,0,438,1918,58,34,13,1,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.26,0.58,81,35,1,81,57,5,29.39,29,0,0,0,0,0,0,0,0,3.9,5.1,4.1,9,13,0,1,0
1564,-87.726549,41.82561,0,1,0,0,1,0,1,0,0,0,417,1923,47,27,11,24,44,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.28,0.85,80,29,2,79,44,1,29.23,23,0,0,0,0,0,0,0,0,7.2,6.7,5.8,13.1155290375629,12.0216409366304,1,1,0
2253,-87.794896,41.94016,0,0,1,0,0,19,1,0,0,0,530,1805,59,36,25,1,55,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.26,0.6,84,37,1,84,58,7,29.4,31,0,0,0,0,0,0,0,0,2.7,2.1,0.1,12,10,1,0,0
3379,-87.724608,41.662014,0,0,1,0,0,4,0,0,0,0,540,1748,48,20,14,3,44,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.25,0.57,62,20,3,62,48,1,29.38,20,0,0,0,0,0,0,0,0,6.4,7,5.9,13,13,0,1,0
3457,-87.805059,41.973845,0,1,0,0,0,0,2,0,0,0,417,1924,54,25,14,26,45,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.24,0.72,68,26,25,68,52,1,29.26,21,0,0,0,0,0,0,0,0,9.2,9.9,9.5,13.4272499331465,14.0534669233637,1,1,0
3609,-87.666343,41.822536,0,1,0,0,0,5,1,0,0,0,416,1930,70,40,23,1,65,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.24,0.72,85,43,1,82,68,11,29.39,36,0,0,0,0,0,1,0,1,9.6,9.5,7.4,19,18,1,1,0.79
1144,-87.582699,41.729669,0,0,1,0,3,0,0,0,0,0,528,1809,46,22,16,29,42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.29,0.67,66,21,30,67,46,1,29.46,19,0,0,0,0,0,0,0,0,6,5.6,1.8,19,13,1,1,0
1836,-87.69181,41.963976,0,1,0,0,4,10,3,0,0,0,425,1929,67,38,18,1,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.26,0.6,84,41,1,82,63,9,29.41,37,0,1,0,0,0,0,0,1,4.6,4.9,4.4,18,16,1,1,0.08
360,-87.777921,42.008314,0,1,0,0,0,2,4,0,0,0,440,1917,70,42,21,1,68,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.29,0.67,83,42,1,83,70,13,29.16,39,0,1,0,0,0,0,1,1,8.1,7.9,3,13,13,0,1,0.17
628,-87.565666,41.704572,0,1,0,0,305,80,16,0,0,0,452,1903,74,45,25,1,71,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,87,46,1,87,73,16,29.18,43,0,1,0,1,0,1,0,1,6.4,6.9,3,12,11,0,1,0.06
2083,-87.642984,41.803423,0,1,0,0,2,2,0,0,0,0,451,1904,67,34,12,1,59,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.6,74,36,1,74,64,5,29.41,32,0,1,0,0,0,0,0,1,7.2,7.8,7.3,14,11,1,0,0.33
1253,-87.546587,41.740641,0,0,1,0,0,5,0,0,0,1,536,1755,68,40,30,1,59,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.29,0.67,84,41,1,84,65,11,29.47,34,0,0,0,0,0,0,0,0,9,9.7,5,17,11,1,1,0
1260,-87.832763,41.944869,0,0,1,0,2,0,0,0,0,0,541,1746,71,44,36,1,63,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.29,0.67,91,46,1,90,68,15,29.34,38,0,0,0,0,0,0,0,0,10.5,11.9,11.4,13,10,1,1,0
4198,-87.538693,41.659112,0,1,0,0,0,23,0,0,0,0,459,1854,57,30,15,1,53,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,74,31,1,75,55,1,29.47,27,0,0,0,0,0,0,0,0,5,4.9,4.2,11,12,0,0,0
3512,-87.800991,41.95469,0,1,0,0,0,51,263,0,0,0,416,1928,57,32,1,1,51,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.24,0.72,76,32,1,78,56,3,29.4,26,0,0,0,0,0,0,0,0,7.8,7.9,6.6,20,17,1,1,0
3125,-87.726737,41.911824,0,1,0,0,0,1,0,0,0,1,511,1837,61,36,19,1,58,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.25,0.57,83,37,1,83,59,7,29.32,33,0,0,0,0,0,0,0,0,3.4,3.3,1.9,12,10,0,1,0
2230,-87.679447,41.801179,0,0,1,0,1,0,2,0,0,0,519,1824,57,31,10,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.26,0.6,75,31,1,75,56,2,29.48,29,0,1,0,0,0,0,0,0,5.9,6,4.7,16,12,1,0,0
1760,-87.800515,41.916265,0,1,0,0,0,2,0,0,0,1,423,1930,63,38,19,1,54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.26,0.6,85,39,1,86,60,9,29.2,32,0,0,0,0,0,0,0,0,5.5,7.8,7.5,17,16,1,1,0
1446,-87.536497,41.702724,0,0,1,0,11,15,0,0,0,0,552,1729,56,32,28,1,56,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.27,0.77,83,35,1,82,51,3,29.39,31,0,0,0,0,0,0,1,0,5.9,4.6,3.9,12,9,1,1,0
2297,-87.562889,41.766202,0,0,1,0,0,1,0,0,0,0,530,1805,59,36,25,1,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.26,0.6,84,37,1,84,58,7,29.4,31,0,0,0,0,0,0,0,0,2.7,2.1,0.1,12,10,1,0,0
288,-87.716788,41.89923,0,1,0,0,2,11,5,0,0,0,432,1924,69,42,21,1,68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.29,0.67,85,42,1,85,69,13,29.18,40,0,1,0,1,1,1,0,1,10.6,10.1,9.1,14,15,0,1,1.55
3701,-87.930995,41.957799,0,1,0,0,0,27,0,0,0,0,424,1929,71,43,23,1,71,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.26,0.58,87,44,1,86,70,14,29.31,41,0,1,0,1,0,0,0,1,10.5,8.4,7.8,18,21,1,1,0.5
76,-87.707973,41.682587,0,1,0,0,0,1,4,0,0,0,418,1931,73,46,28,1,69,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.26,0.8,91,47,1,92,70,17,29.45,41,0,1,0,1,0,0,1,0,8.1,7.1,6.1,19,18,0,1,0.16
3445,-87.605294,41.750498,0,0,1,0,0,1,0,0,0,0,547,1735,47,16,16,7,41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0.57,58,18,5,57,45,1,29.37,16,0,0,0,0,0,0,0,1,16.3,15,14.6,18,18,0,1,0.09
2813,-87.730698,41.948167,0,1,0,0,0,5,0,0,0,0,438,1918,73,46,25,1,66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.25,0.57,90,47,1,88,73,17,29.25,40,0,0,0,0,0,0,0,0,6.1,6.5,3.4,14,12,1,1,0
2179,-87.599862,41.673408,0,1,0,0,0,0,1,0,0,0,510,1839,61,36,19,1,61,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.6,82,37,1,83,59,7,29.39,34,0,0,0,0,0,0,0,0,8.6,9.2,9.1,12,11,0,0,0
1094,-87.729384,41.837085,0,0,1,0,1,0,0,0,0,0,528,1809,46,22,16,29,42,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.29,0.67,66,21,30,67,46,1,29.46,19,0,0,0,0,0,0,0,0,6,5.6,1.8,19,13,1,1,0
3373,-87.736812,41.798697,0,0,1,0,0,53,12,0,0,0,540,1748,48,20,14,3,44,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.25,0.57,62,20,3,62,48,1,29.38,20,0,0,0,0,0,0,0,0,6.4,7,5.9,13,13,0,1,0
704,-87.674677,41.966987,0,1,0,0,4,4,0,0,0,0,459,1854,72,41,22,1,67,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,81,42,1,80,71,12,29.23,40,0,1,0,1,1,1,0,1,7.1,5.8,3.4,15,12,0,1,0.23
1479,-87.689778,41.986921,1,0,0,0,0,1,0,0,0,0,421,1916,55,23,13,28,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28,0.85,64,25,26,62,54,1,29.11,23,0,0,0,0,0,0,0,0,8.3,8.1,6.8,13.2126647963936,13.2124986025331,1,1,0
2324,-87.725057,41.951866,0,0,1,0,0,10,5,0,0,0,533,1758,54,26,11,25,52,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.26,0.6,71,28,13,72,50,1,29.51,26,0,0,0,0,0,0,0,0,5.4,4.2,3.4,11,9,1,0,0
905,-87.707973,41.682587,0,1,0,0,5,8,0,0,0,0,509,1840,69,40,22,1,67,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.29,0.67,81,40,1,80,69,11,29.16,38,0,1,0,1,1,1,0,1,7.3,7.1,5.8,19,14,1,1,0.24
3831,-87.60088,41.773215,0,1,0,0,0,25,9,0,0,0,427,1928,60,36,10,1,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.26,0.58,82,36,1,83,58,7,29.44,31,0,0,0,0,0,0,0,0,5.4,4.8,4,16,19,0,1,0
2571,-87.724608,41.662014,0,1,0,0,0,0,1,0,0,0,417,1931,60,29,15,2,56,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.23,0.76,68,29,2,68,60,1,29.13,28,0,0,0,0,0,0,0,0,8.7,9.6,9.4,20,16,1,1,0
4591,-87.666343,41.822536,0,0,1,0,5,0,0,0,0,0,543,1742,55,28,21,13,52,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.26,0.58,75,30,1,75,50,1,29.4,27,0,0,0,0,0,0,0,0,4.6,4.2,3.8,5,6,0,0,0
1756,-87.862995,41.992478,0,1,0,0,0,0,9,0,0,0,423,1930,63,38,19,1,54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.26,0.6,85,39,1,86,60,9,29.2,32,0,0,0,0,0,0,0,0,5.5,7.8,7.5,17,16,1,1,0
517,-87.627561,41.869216,0,1,0,0,3,6,0,0,0,0,446,1910,73,46,26,1,66,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,91,47,1,91,70,17,29.31,41,0,0,0,0,0,0,1,0,7.2,5.9,5.5,11,12,0,1,0
210,-87.736812,41.798697,0,1,0,0,0,5,1,0,0,0,426,1928,63,35,11,1,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.29,0.67,77,35,1,77,62,6,29.28,28,0,0,0,0,0,0,0,0,11.2,10.9,8.8,15,15,0,0,0
66,-87.777921,42.008314,0,1,0,0,0,0,2,0,0,0,418,1931,73,46,28,1,69,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.26,0.8,91,47,1,92,70,17,29.45,41,0,1,0,1,0,0,1,0,8.1,7.1,6.1,19,18,0,1,0.16
2290,-87.612922,41.754676,0,0,1,0,0,1,0,0,0,0,530,1805,59,36,25,1,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.26,0.6,84,37,1,84,58,7,29.4,31,0,0,0,0,0,0,0,0,2.7,2.1,0.1,12,10,1,0,0
2166,-87.687769,42.01743,0,1,0,0,0,0,1,0,0,0,510,1839,61,36,19,1,61,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.6,82,37,1,83,59,7,29.39,34,0,0,0,0,0,0,0,0,8.6,9.2,9.1,12,11,0,0,0
1121,-87.666901,41.868077,0,0,1,0,5,1,0,0,0,0,528,1809,46,22,16,29,42,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.29,0.67,66,21,30,67,46,1,29.46,19,0,0,0,0,0,0,0,0,6,5.6,1.8,19,13,1,1,0
3505,-87.535198,41.680946,0,1,0,0,0,0,4,0,0,0,417,1924,54,25,14,26,45,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.24,0.72,68,26,25,68,52,1,29.26,21,0,0,0,0,0,0,0,0,9.2,9.9,9.5,13.4272499331465,14.0534669233637,1,1,0
3323,-87.701431,41.906638,0,0,1,0,0,11,1,0,0,0,532,1760,48,17,4,6,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0.57,59,19,4,58,46,1,29.65,16,0,0,0,0,0,0,0,0,3.7,3.3,1.4,13,13,0,1,0
119,-87.716788,41.89923,0,1,0,0,0,1,1,0,0,0,419,1931,56,28,16,13,55,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.26,0.8,71,29,2,70,56,1,29.47,29,0,0,0,0,0,0,0,0,8.2,8.3,7.6,18,18,0,1,0
2692,-87.671457,41.947227,0,1,0,0,0,9,3,0,0,0,426,1928,70,45,25,1,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,0.57,90,45,1,88,71,16,29.18,43,0,1,0,0,0,1,1,0,8,8.5,5.5,14,15,1,1,0.39
3281,-87.612922,41.754676,0,0,1,0,0,0,2,0,0,0,528,1809,64,40,28,1,59,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0.57,86,40,1,86,64,11,29.24,34,0,0,0,0,0,0,0,0,9.3,10.9,10.5,12,12,0,1,0
4072,-87.752411,41.778297,0,1,0,0,1,11,5,0,0,0,452,1903,69,37,1,1,56,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,79,39,1,78,65,8,29.33,31,0,0,0,0,0,0,0,0,10.8,9.3,8.6,11,15,0,1,0
