"ID","Station2","Date2","Tmax2","Tmin2","Tavg2","DewPoint2","WetBulb2","Heat2","Cool2","PrecipTotal2","StnPressure2","SeaLevel2","ResultSpeed2","ResultDir2","AvgSpeed2","BCFG2","BR2","DZ2","FG2","FG.2","FU2","GR2","HZ2","RA2","SN2","SQ2","TS2","TSRA2","VCFG2","VCTS2","Tmax2.imp","Tavg2.imp","PrecipTotal2.imp"
668,2,2010-08-24,81,68,40,61,35,1,11,0,29.35,30,2.4,8,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,40,0
669,2,2010-08-25,79,63,36,50,28,1,7,0,29.42,30.06,9.4,33,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,36,0
670,2,2010-08-26,78,62,35,52,28,1,6,0,29.51,30.15,1.9,14,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,35,0
671,2,2010-08-27,83,61,37,53,30,1,8,0,29.44,30.1,5.8,21,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,37,0
672,2,2010-08-28,87,65,41,50,30,1,12,0,29.42,30.06,7.6,18,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,41,0
673,2,2010-08-29,93,72,48,63,38,1,19,0,29.45,30.08,7.6,19,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,48,0
674,2,2010-08-30,88,73,46,65,39,1,17,0,29.49,30.12,10.2,19,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,46,0
675,2,2010-08-31,92,75,49,67,41,1,20,0,29.34,30,12,20,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,49,0
676,2,2010-09-01,80,71,41,66,39,1,12,0.14,29.27,29.9,5.8,22,6.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,80,41,0.14
677,2,2010-09-02,83,66,40,67,39,1,11,0.92,29.15,29.8,7,21,7.9,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,83,40,0.92
678,2,2010-09-03,72,57,30,51,26,1,1,0,29.17,29.81,15.7,28,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,30,0
679,2,2010-09-04,68,52,25,43,20,26,1,0,29.31,29.95,11.3,30,11.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68,25,0
680,2,2010-09-05,77,52,30,48,25,1,1,0,29.28,29.95,7.2,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,30,0
681,2,2010-09-06,84,68,41,50,29,1,12,0,29.18,29.83,13.8,20,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,41,0
682,2,2010-09-07,79,60,35,47,27,1,6,0,29.28,29.89,16.2,25,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,35,0
683,2,2010-09-08,71,53,27,47,23,24,1,0,29.44,30.08,3.7,34,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,27,0
684,2,2010-09-09,68,53,26,49,24,25,1,0,29.42,30.08,5.2,4,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,26,0
685,2,2010-09-10,72,59,31,50,26,1,2,0,29.29,29.96,9.9,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,31,0
686,2,2010-09-11,75,59,32,54,28,1,3,0.16,29.21,29.86,1.6,24,8.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,75,32,0.16
687,2,2010-09-12,83,53,33,50,28,1,4,0,29.36,29.99,7.9,25,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,33,0
688,2,2010-09-13,82,61,37,53,29,1,8,0,29.35,29.99,1,26,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,37,0
689,2,2010-09-14,77,58,33,48,26,1,4,0,29.44,30.08,4.6,7,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,33,0
690,2,2010-09-15,75,61,33,52,28,1,4,0.04,29.31,30,7.4,12,8.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,75,33,0.04
691,2,2010-09-16,70,57,29,55,28,2,1,0.03,29.24,29.87,7.4,33,12.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,70,29,0.03
692,2,2010-09-17,74,51,28,49,25,13,1,0,29.42,30.06,3.9,19,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,28,0
693,2,2010-09-18,66,60,28,55,27,13,1,0.22,29.49,30.12,2,3,7.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,66,28,0.22
694,2,2010-09-19,68,56,27,48,24,24,1,0.01,29.51,30.17,7.4,4,8.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68,27,0.01
695,2,2010-09-20,77,63,35,60,33,1,6,0,29.35,30.02,5.4,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,35,0
696,2,2010-09-21,89,67,43,62,36,1,14,0.03,29.23,29.86,9.2,22,10.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,89,43,0.03
697,2,2010-09-22,75,64,35,61,32,1,6,0,29.38,30.01,1.8,8,5.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75,35,0
698,2,2010-09-23,90,66,43,61,37,1,14,0,29.21,29.87,14.5,21,14.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,43,0
699,2,2010-09-24,79,57,33,53,28,1,4,0.2,29.24,29.87,14.8,25,16.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,79,33,0.2
700,2,2010-09-25,60,52,21,43,18,30,1,0,29.45,30.1,7.4,36,9.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,21,0
701,2,2010-09-26,60,52,21,44,19,30,1,0.05,29.45,30.12,11.2,2,11.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,21,0.05
702,2,2010-09-27,63,49,21,46,19,30,1,0.01,29.24,29.95,0.6,7,2.7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,63,21,0.01
703,2,2010-09-28,70,46,23,44,20,28,1,0,29.13,29.79,2.1,6,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,23,0
704,2,2010-09-29,76,50,28,45,23,13,1,0,29.15,29.81,5.1,21,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,28,0
705,2,2010-09-30,75,53,29,49,24,2,1,0,29.29,29.91,8.3,1,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,29,0
706,2,2010-10-01,74,49,27,43,21,24,1,0.02,29.38,30.04,3.9,28,5.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,74,27,0.02
707,2,2010-10-02,55,46,16,42,16,7,1,0.25,29.52,30.16,17.5,36,17.8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,55,16,0.25
708,2,2010-10-03,57,43,15,38,13,8,1,0.01,29.68,30.35,9.7,36,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,57,15,0.01
709,2,2010-10-04,59,41,15,39,14,8,1,0,29.7,30.38,2,3,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,15,0
710,2,2010-10-05,66,40,18,37,15,5,1,0,29.65,30.34,0.7,36,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,18,0
711,2,2010-10-06,78,45,27,43,21,24,1,0,29.39,30.08,6.7,27,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,27,0
712,2,2010-10-07,76,49,28,40,20,13,1,0,29.42,30.08,2.9,31,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,28,0
713,2,2010-10-08,79,49,29,37,20,2,1,0,29.37,30.03,7,24,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,29,0
714,2,2010-10-09,87,56,37,49,28,1,8,0,29.31,29.97,3.9,24,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,37,0
715,2,2010-10-10,84,59,37,50,28,1,8,0,29.23,29.88,3.7,25,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,37,0
716,2,2010-10-11,81,57,34,53,28,1,5,0,29.18,29.82,1.5,34,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,34,0
717,2,2010-10-12,76,54,30,54,28,1,1,0,29.26,29.91,3.1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,30,0
718,2,2010-10-13,63,48,21,48,22,30,1,0.26,29.4,30.05,7.3,36,8.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,63,21,0.26
719,2,2010-10-14,66,43,20,32,14,3,1,0,29.28,29.96,6.5,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,20,0
720,2,2010-10-15,62,47,20,41,16,3,1,0,29.4,30.05,6.6,36,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,20,0
721,2,2010-10-16,71,44,23,39,17,28,1,0,29.38,30.04,6.4,22,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,23,0
722,2,2010-10-17,64,48,21,38,16,30,1,0,29.41,30.08,3.6,3,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,21,0
723,2,2010-10-18,60,45,18,41,16,5,1,0,29.35,30.02,4.1,5,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,18,0
724,2,2010-10-19,61,40,16,35,13,7,1,0,29.29,29.98,5.3,28,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,16,0
725,2,2010-10-20,70,46,23,35,15,28,1,0,29.09,29.77,9.9,26,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,23,0
726,2,2010-10-21,56,41,14,29,9,9,1,0,29.31,29.96,8.5,30,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,14,0
727,2,2010-10-22,65,37,16,29,11,7,1,0.01,29.41,30.08,4.9,21,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,16,0.01
728,2,2010-10-23,67,54,26,43,21,25,1,0.21,29.26,29.95,9.8,20,10.3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,67,26,0.21
729,2,2010-10-24,73,57,30,51,26,1,1,1.01,29.05,29.74,7.7,20,8.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,73,30,1.01
730,2,2010-10-25,72,57,30,56,29,1,1,0.01,28.8,29.5,10.1,19,10.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,30,0.01
731,2,2010-10-26,71,54,28,47,23,13,1,0.4,28.63,29.23,19.2,21,21.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,71,28,0.4
732,2,2010-10-27,65,43,19,31,14,4,1,0,29,29.6,20.8,25,22.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,19,0
733,2,2010-10-28,46,39,8,30,7,16,1,0,29.49,30.12,14.9,28,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,8,0
734,2,2010-10-29,50,33,7,26,5,17,1,0,29.55,30.25,5.3,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,7,0
735,2,2010-10-30,63,41,17,32,11,6,1,0,29.21,29.9,6.1,24,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,17,0
736,2,2010-10-31,52,39,11,31,9,12,1,0,29.55,30.2,9,3,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,11,0
737,2,2011-05-01,64,52,23,37,17,28,1,0,29.32,29.94,11.2,26,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,23,0
738,2,2011-05-02,60,43,17,31,11,6,1,0,29.52,30.16,4.6,36,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,17,0
739,2,2011-05-03,51,38,10,30,7,14,1,0,29.56,30.23,8.2,2,8.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51,10,0
740,2,2011-05-04,57,37,12,29,9,11,1,0,29.7,30.37,4.9,3,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,12,0
741,2,2011-05-05,62,41,17,39,15,6,1,0.1,29.4,30.13,10.4,19,10.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,62,17,0.1
742,2,2011-05-06,69,45,22,39,18,29,1,0,29.18,29.87,7.9,27,9.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69,22,0
743,2,2011-05-07,60,46,18,46,19,5,1,0,29.18,29.84,5.3,5,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,18,0
744,2,2011-05-08,68,44,21,44,19,30,1,0,29.33,29.97,6.9,6,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,21,0
745,2,2011-05-09,74,51,28,46,24,13,1,0,29.21,29.89,15.3,12,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,28,0
746,2,2011-05-10,91,64,43,60,35,1,14,0,29.06,29.71,7.3,17,8.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,91,43,0
747,2,2011-05-11,88,67,43,65,38,1,14,0.28,29.16,29.78,4.4,14,6.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,88,43,0.28
748,2,2011-05-12,87,63,40,61,35,1,11,0.02,29.13,29.78,4.3,19,7.4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,87,40,0.02
749,2,2011-05-13,77,47,27,54,26,24,1,0.01,29.07,29.71,10.5,1,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,27,0.01
750,2,2011-05-14,51,46,14,46,16,9,1,0.43,29.05,29.72,17,1,17.2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,51,14,0.43
751,2,2011-05-15,48,42,10,38,11,14,1,0.37,29.19,29.84,18.8,1,18.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,48,10,0.37
752,2,2011-05-16,53,40,12,31,9,11,1,0,29.34,30.01,13.9,1,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,12,0
753,2,2011-05-17,60,40,15,35,13,8,1,0,29.27,29.95,13.1,2,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,15,0
754,2,2011-05-18,61,50,21,49,20,30,1,0.03,29.21,29.88,6.6,1,7,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,61,21,0.03
755,2,2011-05-19,73,50,27,53,24,24,1,0,29.36,30,3,2,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,73,27,0
756,2,2011-05-20,72,50,26,53,25,25,1,0,29.36,30.03,5.4,7,6.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,26,0
757,2,2011-05-21,76,51,29,59,31,2,1,0,29.2,29.87,8.1,15,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76,29,0
758,2,2011-05-22,88,65,42,59,34,1,13,0.12,29.02,29.69,11.2,18,11.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,88,42,0.12
759,2,2011-05-23,80,65,38,59,33,1,9,0,28.98,29.61,11.3,24,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,38,0
760,2,2011-05-24,69,48,24,47,22,27,1,0.01,29.21,29.84,11.1,3,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,24,0.01
761,2,2011-05-25,75,49,27,53,24,24,1,1.9,28.97,29.65,7.8,3,10.1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,75,27,1.9
762,2,2011-05-26,50,43,12,40,12,11,1,0.61,29.19,29.83,18.8,1,18.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,50,12,0.61
763,2,2011-05-27,58,42,15,41,15,8,1,0.01,29.27,29.94,6.6,4,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58,15,0.01
764,2,2011-05-28,64,52,23,55,26,28,1,0.23,29.16,29.83,4.4,18,5.8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,64,23,0.23
765,2,2011-05-29,72,57,30,60,30,1,1,0.92,29.23,29.86,3.6,11,6.6,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,72,30,0.92
766,2,2011-05-30,90,65,43,65,39,1,14,0,29.33,29.96,11.2,19,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,43,0
767,2,2011-05-31,88,69,44,65,39,1,15,0,29.41,30.02,12.4,22,13.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,88,44,0
768,2,2011-06-01,82,63,38,49,28,1,9,0,29.51,30.15,11.5,26,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,38,0
769,2,2011-06-02,69,57,28,45,22,13,1,0,29.51,30.18,8.9,6,9.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,69,28,0
770,2,2011-06-03,88,57,38,61,36,1,9,0.18,29.37,30.03,10,16,10.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,88,38,0.18
771,2,2011-06-04,91,67,44,64,38,1,15,0.5,29.38,30,3,26,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,44,0.5
772,2,2011-06-05,84,63,39,55,31,1,10,0.01,29.41,30.06,2.7,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,39,0.01
773,2,2011-06-06,94,62,43,63,38,1,14,0,29.22,29.88,7.8,20,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,43,0
774,2,2011-06-07,96,77,52,64,41,1,23,0,29.18,29.8,9.7,23,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,52,0
775,2,2011-06-08,96,67,47,63,40,1,18,0.69,29.2,29.8,9.3,23,12.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,96,47,0.69
776,2,2011-06-09,69,52,26,54,25,25,1,2.17,29.34,29.98,7,4,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,69,26,2.17
777,2,2011-06-10,71,51,26,56,27,25,1,0.44,29.26,29.92,6.1,1,7.5,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,71,26,0.44
778,2,2011-06-11,65,53,24,54,25,27,1,0.1,29.29,29.94,5.4,2,5.8,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,65,24,0.1
779,2,2011-06-12,64,51,23,45,21,28,1,0,29.44,30.09,9.4,2,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,23,0
780,2,2011-06-13,71,56,29,43,22,2,1,0,29.44,30.11,8,6,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,29,0
781,2,2011-06-14,77,58,33,49,26,1,4,0,29.31,30,7.8,9,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,33,0
782,2,2011-06-15,72,57,30,59,31,1,1,0.84,29.07,29.73,8.4,16,11.2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,72,30,0.84
783,2,2011-06-16,81,62,37,59,32,1,8,0.03,29.12,29.75,6.6,26,9.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,81,37,0.03
784,2,2011-06-17,82,64,38,60,34,1,9,0,29.18,29.81,5.3,7,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,38,0
785,2,2011-06-18,83,63,38,62,35,1,9,0,29.16,29.8,4.5,8,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,38,0
786,2,2011-06-19,83,65,39,65,38,1,10,0,29.08,29.73,3.7,14,4.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,39,0
787,2,2011-06-20,80,69,40,67,38,1,11,1.23,29.07,29.7,8,16,9.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,80,40,1.23
788,2,2011-06-21,89,69,44,70,42,1,15,0.08,28.98,29.63,11,18,11.8,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,89,44,0.08
789,2,2011-06-22,75,66,36,62,34,1,7,0.02,28.95,29.59,12.9,21,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,36,0.02
790,2,2011-06-23,72,63,33,60,32,1,4,0.05,28.96,29.6,12.6,26,13.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,72,33,0.05
791,2,2011-06-24,68,60,29,55,28,2,1,0,29.13,29.76,8.5,29,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,29,0
792,2,2011-06-25,78,61,35,52,29,1,6,0,29.28,29.91,3.9,9,5.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78,35,0
793,2,2011-06-26,80,64,37,53,30,1,8,0,29.28,29.93,6.5,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,37,0
794,2,2011-06-27,80,67,39,64,36,1,10,0.14,29.15,29.79,6.4,21,9.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,80,39,0.14
795,2,2011-06-28,81,65,38,53,30,1,9,0,29.34,29.97,7.2,30,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,38,0
796,2,2011-06-29,80,63,37,55,31,1,8,0,29.41,30.04,3.9,8,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,37,0
797,2,2011-06-30,89,66,43,61,36,1,14,0.03,29.34,29.99,9.2,16,10.6,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,89,43,0.03
798,2,2011-07-01,89,70,45,63,37,1,16,0.01,29.31,29.95,10.4,18,10.8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,89,45,0.01
799,2,2011-07-02,93,73,48,71,43,1,19,0,29.31,29.94,3.1,23,7.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,93,48,0
800,2,2011-07-03,86,70,43,58,34,1,14,0,29.33,29.96,4.4,3,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,43,0
801,2,2011-07-04,88,68,43,53,32,1,14,0,29.32,29.95,3.3,7,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,88,43,0
802,2,2011-07-05,92,67,45,59,37,1,16,0,29.31,29.94,4.9,26,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,45,0
803,2,2011-07-06,87,71,44,60,36,1,15,0,29.33,29.95,5.9,4,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,44,0
804,2,2011-07-07,81,66,39,55,32,1,10,0.07,29.28,29.93,5.7,7,7.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,81,39,0.07
805,2,2011-07-08,86,65,41,52,32,1,12,0,29.22,29.86,5.2,4,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,41,0
806,2,2011-07-09,90,67,44,60,37,1,15,0,29.27,29.9,5.4,18,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,44,0
807,2,2011-07-10,91,75,48,67,41,1,19,0,29.23,29.87,7.8,19,8.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,91,48,0
808,2,2011-07-11,90,70,45,70,43,1,16,0.13,29.18,29.81,5.3,24,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,90,45,0.13
809,2,2011-07-12,88,71,45,64,38,1,16,0.01,29.31,29.92,4.5,4,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,88,45,0.01
810,2,2011-07-13,74,66,35,57,32,1,6,0,29.4,30.04,11.6,4,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,35,0
811,2,2011-07-14,82,65,39,56,32,1,10,0,29.35,30,7.3,9,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,39,0
812,2,2011-07-15,86,71,44,60,36,1,15,0,29.33,29.96,6.2,10,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,44,0
813,2,2011-07-16,90,74,47,60,37,1,18,0,29.38,30,2.5,19,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,47,0
814,2,2011-07-17,95,74,50,69,43,1,21,0,29.41,30.04,6.8,23,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,50,0
815,2,2011-07-18,93,81,52,74,46,1,23,0,29.29,29.94,11.2,24,11.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,93,52,0
816,2,2011-07-19,92,79,51,73,46,1,22,0,29.23,29.86,3.2,6,6.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,92,51,0
817,2,2011-07-20,100,77,54,73,46,1,25,0,29.15,29.78,7.6,23,9.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,54,0
818,2,2011-07-21,101,82,57,72,46,1,28,0,29.16,29.77,5.3,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,57,0
819,2,2011-07-22,100,71,NA,70,43,NA,NA,0.14,29.23,29.86,3.8,10,8.2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,100,52.173978580378,0.14
820,2,2011-07-23,87,70,44,70,42,1,15,0.04,29.28,29.93,0.7,20,4.9,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,87,44,0.04
821,2,2011-07-24,87,72,45,69,41,1,16,0.02,29.32,29.95,0.7,20,5.7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,87,45,0.02
822,2,2011-07-25,90,73,47,67,40,1,18,0.01,29.25,29.89,2.1,35,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,47,0.01
823,2,2011-07-26,85,72,44,62,37,1,15,0.01,29.23,29.86,5.9,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,44,0.01
824,2,2011-07-27,92,72,47,66,40,1,18,0,29.21,29.84,6,16,9.9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,92,47,0
825,2,2011-07-28,88,74,46,71,43,1,17,0,29.26,29.87,3.3,21,6.8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,88,46,0
826,2,2011-07-29,86,74,45,69,41,1,16,0.36,29.34,29.96,3.5,4,5.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,86,45,0.36
827,2,2011-07-30,91,68,45,65,40,1,16,0,29.41,30.03,2,11,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,45,0
828,2,2011-07-31,91,73,47,69,42,1,18,0,29.41,30.04,4.5,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,47,0
829,2,2011-08-01,91,76,49,71,44,1,20,0,29.33,29.97,3.1,25,5.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,49,0
830,2,2011-08-02,93,74,49,73,46,1,20,0.28,29.1,29.75,8,20,8.5,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,93,49,0.28
831,2,2011-08-03,87,73,45,66,40,1,16,0,29.16,29.78,9.6,1,10.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87,45,0
832,2,2011-08-04,82,69,41,67,39,1,12,0,29.3,29.92,4.8,5,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,41,0
833,2,2011-08-05,84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0
834,2,2011-08-06,85,73,44,70,41,1,15,0.69,29.15,29.8,1.3,3,3.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,85,44,0.69
835,2,2011-08-07,87,70,44,69,41,1,15,0.49,29.09,29.73,3.6,26,5.6,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,87,44,0.49
